id,title,link,content,gold_label
692,نائن الیون حملہ؛ امریکی عدالت نے خالد شیخ کو سزائے موت نہ دینے کا معاہدہ بحال کردیا,https://www.express.pk/story/2732192/us-9th11-khalid-sheikh-execution-death-sentenced-cancil-deal,امریکا کی فوجی عدالت نے فیصلہ دیا ہے کہ نائن الیون حملے کے ماسٹر مائنڈ خالد شیخ محمد اور دو ساتھیوں ولید بن عطش اور مصطفیٰ الحوساوی کے اقبالِ جرم کے بدلے پھانسی نہ دینے کے معاہدے کی منسوخی کو کالعدم قرار دیدیا۔ امریکی نشریاتی ادارے وائس آف امریکا اردو کے مطابق فوجی عدالت نے اپنے فیصلہ میں کہا ہے کہ اقبال جرم کے بدلے پھانسی نہ دینے سے متعلق ’’پری ٹرائل ڈیل‘‘ مستند ہے۔ پینٹاگان کے پریس سیکرٹری میجر جنرل پیٹ رائڈر نے فی الوقت کوئی تبصرہ کرنے سے گریز کرتے ہوئے بتایا کہ ابھی اس فیصلے کا جائزہ لے رہے ہیں۔ وائس آف امریکا کے بقول امریکی فوجی عدالت کے فیصلےسے ایک سرکاری اہلکار نے اپنا نام ظاہر نہ کرنے کی شرط پر آگاہ کیا کیوں کہ جج ائیر فورس کرنل میتھیو میک کال کا یہ فیصلہ ابھی عوامی طور پر شائع نہیں کیا گیا اور نہ ہی سرکاری طور پر اعلان سامنے آیا ہے۔ عرب میڈیا نے امکان ظاہر کیا ہے کہ سرکاری استغاثہ امریکی فوجی عدالت کے اس فیصلے کو چیلنج کریں گے کیوں کہ صدر جوبائیڈن کی حکومت نائن الیون کے ملزمان کو سزائے موت دینے کا ارادہ رکھتی ہے۔ امریکی میڈیا کا کہنا ہے کہ جب تک اس فیصلے کو چیلنج نہیں کیا جاتا نائن الیون کے یہ تینوں ملزمان گوانتاناموبے میں واقع امریکی فوجی عدالت میں درخواستیں دے سکتے ہیں۔ خیال رہے کہ یکم اگست کو چیف پراسیکیوٹر ریئر ایڈمرل ایرون روغ نے بتایا تھا کہ سزائے موت کو ختم کرنے کے بدلے تینوں ملزمان نے چارج شیٹ میں درج 2976 افراد کے قتل سمیت تمام الزامات کا اعتراف کرنے کے معاہدے پر رضامندی ظاہر کی ہے۔ تاہم دو روز بعد ہی امریکی وزیر دفاع لائیڈ آسٹن نے اس معاہدے کو منسوخ کرتے ہوئے اس مقدمے کی نگرانی کرنے والی سوزن سکالیئر کو لکھے گئے ایک میمورنڈم میں کہا تھا کہ میں ان تینوں ملزمان کے ساتھ معاہدوں سے دستبردار ہوتا ہوں جن پر آپ نے 31 جولائی 2024 کو مذکورہ کیس کے حوالے سے دستخط کیے تھے۔ وزیر دفاع نے مؤقف اختیار کیا تھا کہ میں نے یہ فیصلہ کیا ہے کہ ان ملزمان کے ساتھ مقدمے سے قبل کسی بھی معاہدے کو طے کرنے کے فیصلے کی اہمیت کے پیش نظر اس طرح کے فیصلے کرنے کا استحقاق میرا ہونا چاہیے تھا۔ یاد رہے کہ 11 سمتبر 2001 کو نیویارک، ورجینیا اور پنسلوانیا میں تقریبا 3000 افراد القاعدہ کے حملوں میں مارے گئے تھے، جس نے دہشت گردی کے خلاف جنگ کے نعرے کے ساتھ افغانستان اور عراق پر حملوں کو جنم دیا تھا۔یہ 1941 میں پرل ہاربر، ہوائی پر جاپانی حملے کے بعد سے امریکی سرزمین پر سب سے مہلک حملہ تھا، جس میں 2،400 افراد ہلاک ہوئے تھے۔,world
693,فٹبال میچ میں فلسطینی پرچم کی توہین پر تصادم؛ 11 اسرائیلی زخمی اور 2 لاپتا,https://www.express.pk/story/2732189/fbal-mich-mi-flstini-prchm-ki-bihrmti-pr-tsadm-11-asraeili-zkhmi-aor-2-lapta,نیدر لینڈ میں ہونے والے فٹبال میچ میں اسٹیڈیم کے باہر مظاہرہ کرنے والے فلسطینیوں اور اسرائیلی سائقین کے درمیان تصادم ہوا۔ عرب میڈیا کے مطابق یہ جھگڑا اُس وقت شروع ہوا جب کہ میچ دیکھنے کے لیے آنے والے اسرائیلی شائقین نے مظاہروں پر جملے کسے اور فلسطینی پرچم کی توہین کی۔ پرچم کی توہین پر فلسطینی مشتعل ہوگئے اور اسرائیلی شائقین پر دھاوا بول دیا جس کے نتیجے میں 11 اسرائیلی شائق زخمی ہوگئے جب کہ 2 لاپتا ہیں۔ اسرائیلیوں نے ایک عرب ٹیکسی ڈرائیور کو بھی تشدد کا نشانہ بنایا اور نیم مردہ حالت میں چھوڑ کر فرار ہوگئے۔ سیلاب میں ہلاک ہونے والوں کے لیے ایک منٹ کی خاموشی کے اعلان کے باوجود اسرائیلی شائق اسٹیڈیم میں شور شرابہ کرتے رہے۔ اسرائیلی شائقین اس دوران عرب مخالف نغمے بھی گاتے رہے جس سے فلسطینی حامیوں میں غم اور غصے کی لہر دوڑ گئی۔ اسرائیلی وزیراعظم نے ایمسٹرڈیم سے اپنے شہریوں کو واپس لانے کے لیے دو طیارے ہنگامی طور پر بھیجنے کا حکم دیدیا۔ دوسری جانب اسرائیلی وزات خارجہ نے نیدرلینڈ میں اپنے سفارت کاروں سے رابطہ کرکے شہریوں کو ہدایت کی ہے کہ طیاروں کی آمد تک ہوٹلز تک محدود رہیں۔,world
694,مقبوضہ کشمیر میں بھارتی فوج کے میجر نے خودکشی کرلی,https://www.express.pk/story/2732183/indian-army-major-suicide-shooting-himself-kashmir,مقبوضہ کشمیر میں ذہنی دباؤ اور پست ہمتی کے باعث بھارتی فوج کے میجر نے خود کو گولی مار خودکشی کرلی۔ کشمیر میڈیا سروس کے مطابق کپواڑا کے اگلے محاذوں پر تعینات بھارتی فوج کے میجر کی لاش ان کے کمرے سے ملی۔ لاش کے سر پر گولی لگی ہوئی تھی اور قریب ہی اسلحہ پڑا تھا۔ ساتھی اہلکاروں نے اپنے میجر کو نیم مردہ حالت میں ملٹری اسپتال منتقل کیا جہاں زیادہ خون بہہ جانے کے باعث ان کی موت کی تصدیق کردی گئی۔ کشمیر پولیس نے ضروری کارروائی کے بعد بھارتی فوج کے میجر کی لاش آبائی علاقے روانہ کردی۔ پولیس کو بھارتی میجر کے کمرے سے خودکشی نوٹ نہیں ملا۔ پوسٹ مارٹم کرنے والے ڈاکٹرز نے بتایا کہ گولی کے زخم سے اندازہ ہوتا ہے کہ گولی خود ماری گئی تھی۔ پولیس کا کہنا ہے کہ واقعے کی تحقیقات کے لیے انکوائری کمیٹی تشکیل دیدی گئی۔ تاہم بھارتی فوج کی جانب سے تاحال کوئی بیان جاری نہیں کیا گیا اور نہ ہی خودکشی کرنے والے میجر کی شناخت ظاہر کی گئی۔ یاد رہے کہ مقبوضہ کشمیر میں ذہنی دباؤ اور پست ہمتی کے باعث بھارتی فوجیوں میں خودکشی کے واقعات عام ہیں اور یہ تعداد 600 سے زائد ہوچکی ہے۔,world
695,لبنان؛ اسرائیلی حملے میں حسن نصراللہ کے چچا  3 بیٹوں اور پوتے سمیت شہید,https://www.express.pk/story/2732172/hasan-nasarullah-uncle-alongwith-4sons-martyred-israeli-attack-lebanon,لبنان کے جنوبی علاقے میں اسرائیلی بمباری میں حزب اللہ کے شہید سربراہ حسن نصر اللہ کے چچا اپنے 3 بیٹوں اور ایک پوتے سمیت شہید ہوگئے۔ عرب میڈیا کے مطابق اسرائیلی طیارے نے جنوبی لبنان کے ضلع صور کے قصبے البزوریہ جو حسن نصر اللہ کی جائے پیدائش بھی ہے کے ایک گھر پر بمباری کی جس میں 4 افراد شہید ہوگئے۔ اس گھر کو حسن نصر اللہ کا آبائی گھر بھی کہا جاتا ہے۔ اسرائیلی بمباری میں شہید ہونے والوں میں حسن نصر اللہ کے چچا، ان کے 3 بیٹے اور ایک پوتا شامل ہیں۔ یاد رہے کہ ستمبر کے مہینے میں حزب اللہ کے سربراہ حسن نصر اللہ لبنان میں تنظیم کے ہیڈکوارٹر پر اسرائیلی بمباری میں اپنے دو ساتھیوں سمیت شہید ہوگئے تھے۔ جس کے بعد ان کے جانشین کے لیے مضبوط ترین امیدوار ہاشم صفی الدین کو بھی اسرائیل نے ایک حملے میں شہید کردیا تھا۔ حزب اللہ کے ان قائدین کی شہادتوں کے بعد عبوری سربراہ قاسم نعیم کو تنظیم کا نیا سربراہ منتخب کیا گیا ہے۔,world
696,ٹرمپ نے وائٹ ہاؤس چیف آف اسٹاف کیلیے کس خاتون کا انتخاب کیا؟ دلچسپ حقائق,https://www.express.pk/story/2732144/donald-trump-uselection2024-white-house-chief-of-staff-susie-wiles,ڈونلڈ ٹرمپ نے وائٹ ہاؤس کے چیف آف اسٹاف کے عہدے کے لیے اپنی انتخابی مہم کی خاتون منیجر 67 سالہ سوزی وائلز کا نام فائنل کرلیا۔ امریکی نشریاتی ادارے کے مطابق 67 سالہ سوزی وائلز وائٹ ہاؤس میں چیف آف اسٹاف بننے کا اعزاز حاصل کرنے والی پہلی خاتون ہوں گی۔ سوزی وائلز نے ٹرمپ کی انتخابی مہم کو بہت مربوط، منظم اور شاندار طریقے سے چلایا۔ جس نے ٹرمپ کی صدارتی الیکشن میں کامیابی میں کلیدی کردار ادا کیا۔ خیال رہے کہ چیف آف اسٹاف کی ذمہ داری وائٹ ہاؤس انتظامیہ کے کاموں کو منظم انداز سے کروانا ہوتا ہے جس میں امریکی صدر کی مصروفیات کا شیڈول طے کرنا اور دیگر حکومتی اور انتظامی اداروں سے رابطہ کروانا شامل ہے۔ اس لیے وائٹ ہاؤس چیف آف اسٹاف کی اہمیت بڑھ جاتی ہے۔ یہ عہدہ وائٹ ہاؤس میں سب سے سینیئر غیرمنتخب عہدہ ہے۔ ڈونلڈ ٹرمپ نے سوزی وائلز کو آئس میڈن قرار دیتے ہوئے کہا تھا کہ سوزن نے امریکی تاریخ کی سب سے بڑی سیاسی فتوحات میں سے ایک حاصل کرنے میں میری مدد کی۔ وہ ہوشیار، ذہین اور عالمی سطح پر قابلِ تعریف اور قابل احترام ہیں۔,world
697,بھارتی فوج کی ریاستی دہشت گردی میں 2 کشمیری نوجوان شہید,https://www.express.pk/story/2732135/barti-foj-ki-riasti-dsht-grdi-mi-2-kshmiri-nojoan-shid-1,مودی سرکار کے سیاہ قانون کے خلاف قرارداد کی منظوری کے اگلے ہی روز مقبوضہ کشمیر میں بھارتی فوج کی جارحیت میں مزید دو نوجوان شہید ہوگئے۔ کشمیر میڈیا سروس کے مطابق جنت نظیر وادی کے ضلع سوپور میں قابض بھارتی فوج نے سرچ آپریشن کے نام پر گھر گھر تلاشی لی۔ اس دوران چادر اور چار دیواری کے تقدس کو پامال کیا گیا۔ قابض بھارتی فوج نے ایک گھر پر اندھا دھند فائرنگ کردی جس کے نتیجے میں 2 کشمیری نوجوان شہید ہوگئے۔ بعد ازاں انسانی حقوق کی سنگین خلاف ورزی کرتے ہوئے بھارتی فوج نے شہدا کی لاشیں اہل خانہ کو دینے کے بجائے پولیس کے حوالے کردیں۔ کشمیر کی بھارت نواز کٹھ پتلی انتظامیہ نے نوجوانوں کو عسکریت پسند ثابت کرنے کی کوشش کرتے ہوئے کہا کہ نوجوان مسلح تھے اور مقابلے میں مارے گئے۔ شہدا کے اہل خانہ اور علاقہ مکینوں نے قابض بھارتی فوج کے خلاف شدید احتجاج کیا اور جدوجہد آزادیٔ کشمیر کے حق میں نعرے بازی کی۔ یاد رہے کہ دو روز قبل ہی مقبوضہ جموں کشمیر کی اسمبلی نے مودی سرکار کے کشمیر کی خصوصی حیثیت کے خاتمے کے سیاہ بل کے خاتمے اور آرٹیکل 370 کی بحالی کی قرار داد منظور کی تھی۔,world
698,بھارتی روپیہ امریکی ڈالر کے سامنے زمین بوس؛ تاریخ کی کم ترین سطح پر آگیا,https://www.express.pk/story/2732130/indian-rupee-falls-to-all-time-low-against-us-dollar,بھارتی روپیہ امریکی ڈالر کے مقابلے میں 84.37 کی اب تک کی کم ترین سطح پر آ گیا۔ عالمی خبر رساں ادارے کے مطابق بھارتی روپیہ جمعہ کو ابتدائی تجارت میں امریکی ڈالر کے مقابلے میں 5 پیسے گر کر 84.37 کی اب تک کی کم ترین سطح پر آ گیا۔ گزشتہ روز بھارتی روپیہ 1 پیسے گر کر امریکی ڈالر کے مقابلے 84.32 پر بند ہوا تھا اور آج دن کے آغاز سے ہی مزید گراوٹ جاری ہے۔ مودی سرکار کی مالیاتی پالیسی کو تنقید کا نشانہ بناتے ہوئے اپوزیشن جماعتوں اور اقتصادی ماہرین نے کہا ہے کہ ٹرمپ کے صدارتی عہدہ سنبھالنے کے بعد یہ صورت حال مزید گھمبیر ہوجائے گی۔ ماہرین کے نزدیک ڈالر کے مقابلے میں بھارتی روپے کی قدر میں مسلسل کمی کی وجہ غیر ملکی فنڈز کے مسلسل اخراج اور ڈومیسٹک ایکوئٹی میں مندی کا رجحان ہے۔ دوسری جانب فاریکس ٹریڈرز کا کہنا ہے کہ شرح سود میں کمی کا امریکی فیڈرل ریزرو کا حالیہ فیصلہ عالمی مالیاتی منظر نامے میں تبدیلی کا اشارہ ہے۔,world
699,امریکی فوجی جج نے نائن الیون کے مبینہ ماسٹرمائنڈ کے ساتھ ڈیل بحال کردی,https://www.express.pk/story/2732101/amriki-foji-jj-n-naen-alion-k-mbin-masrmaen-k-sat-il-bhal-krdi,امریکی فوجی جج نے نائن الیون  مبینہ ماسٹر مائنڈ خالد شیخ محمد اور دیگر2 ملزمان کے ساتھ معاہدوں کی ڈیل کو بحال کر دیا۔ غیرملکی خبر ایجنسی کے مطابق امریکی وزیردفاع لائیڈ آسٹن نے 3 ماہ قبل نائن الیون کے مبینہ ماسٹر مائنڈ خالد شیخ اور دیگر 2 ملزمان کے ساتھ معاہدہ ختم کرنے کا حکم دیا تھا۔ ایک امریکی عہدیدار نے نام ظاہر نہ کرنے کی شرط پر تصدیق کی کہ ائیرفورس کے کرنل اورجج میتھیو مک کال نے معاہدہ بحال کردیا ہے۔ جج نے اپنے فیصلے میں کہا کہ تینوں ملزمان کے ساتھ معاہدے قابل عمل اور درست ہیں۔ استغاثہ کے پاس فیصلے کے خلاف اپیل کرنے کا حق ہے تاہم ابھی یہ واضح نہیں کہ وہ اپیل کریں گے یا نہیں۔ رپورٹ میں مزید کہا گیا ہے کہ استغاثہ کی جانب سے سزائے موت کی درخواست نہ کرنے کی صورت میں تینوں ملزمان جرم قبول کرلیں گے۔ ترجمان پینٹاگون نے بیان میں کہا کہ ہم فیصلے کا جائزہ لے رہے ہیں اور اس وقت ہمارے پاس کہنے کو مزید کچھ نہیں ہے۔ امریکی محکمہ دفاع نے رواں سال جولائی میں بیان دیا تھا کہ نائن الیون کے مبینہ ماسٹر مائنڈ اور دیگر 2 ملزمان کے ساتھ ڈٰل کرلی گئی ہے تاہم امریکی وزیردفاع لائیڈ آسٹن نے 2 روز بعد ہی معاہدہ ختم کرنے کا اعلان کیا تھا۔ رپورٹ کے مطابق نائن الیون دہشت گرد حملوں کی مبینہ طور پر منصوبہ بندی کرنے والے خالد شیخ اور دیگر 2 ملزمان ولید محمد صالح مبارک بن عطاش اور مصطفیٰ احمد آدم الحوساوی  کیوبا میں امریکی بحری اڈے گونتا ناموبے میں بغیر کسی مقدمے کے برسوں سے قید ہیں۔,world
700,ٹرمپ کے کہنے پر بھی عہدہ نہیں چھوڑوں گا، سربراہ امریکی فیڈرل ریزرو,https://www.express.pk/story/2732094/trump-ke-kehnay-par-bhi-ohda-nahi-choroon-ga-sarbarah-amrici-firl-reserves,امریکا کے فیڈرل ریزرو کے سربراہ جیروم پاؤل نے کہا ہے کہ اگر نو منتخب صدر ڈونلڈ ٹرمپ حکم دیں گے تو بھی وہ عہدہ نہیں چھوڑیں گے۔ پاؤل نے فیڈرل ریزرو کی پالیسی میٹنگ کے بعد ایک پریس کانفرنس میں شرکت کی جہاں ان سے سوال کیا گیا کہ اگر ان سے پوچھا گیا تو کیا وہ استعفیٰ دیں گے تو جواب میں جیروم پاؤل نے ’نہیں‘ کہا۔ واضح رہے کہ جیروم پاؤل کے ٹرمپ کے ساتھ ان کے پہلے دور میں تعلقات کشیدہ تھے اور اس بات کی وسیع توقعات ہیں کہ واپس آنے والے صدر پاؤل کو ہٹانے کی کوشش کر سکتے ہیں۔ دوسری جانب فیڈرل بورڈ کے چیئرمین نے کہا کہ ان کی مدت ختم ہونے سے پہلے انہیں ہٹانے کی کوشش کی قانون کے تحت اجازت نہیں ہے۔,world
701,اسرائیل کا جہاز ساز کمپنی سے ایف-15 لڑاکا طیارے خریدنے کا معاہدہ,https://www.express.pk/story/2732069/asraeil-ka-jaz-saz-kmpni-s-25-aif-15-laka-tiar-khridn-ka-maaad,اسرائیل نے جہاز ساز کمپنی بوئنگ سے 25 جدید ایف-15 لڑاکا طیارے خریدنے کے لیے اربوں ڈالر کا معاہدہ کرلیا۔ خبرایجنسی رائٹرز کی رپورٹ کے مطابق اسرائیل کی وزارت دفاع نے بیان میں کہا کہ بوئنگ کمپنی سے جدید طرز کے ایف-15 لڑاکا طیارے خریدنے کے لیے معاہدے پر دستخط کردیے گئے ہیں۔ بیان میں کہا گیا کہ 5.2 ارب ڈالر مالیت کا معاہدہ امریکی انتظامیہ اور کانگریس کی جانب سے رواں برس کے شروع میں منظور کردہ امریکی امدادی پیکج کا حصہ تھا اور اس میں 25 اضافی ایئرکرافٹ کا آپش بھی شامل کیا گیا تھا۔ اسرائیلی وزارت دفاع نے بتایا کہ ایف-15 آئی اے طیاروں کی فراہمی 2031 میں شروع ہوگی اور یہ سالانہ 4 سے 6 طیاروں کی بنیاد پر ہوگی۔ بوئنگ سے حاصل ہونے والے طیارے اسلحہ سسٹم سے مزین ہوں گے، جو اسرائیل کے موجودہ ہتھیاروں کے ساتھ ساتھ اضافی رینج اور پے لوڈ کے ساتھ ہوں گے۔ اسرائیل کی وزارت دفاع نے کہا کہ اس پیش رفت سے اسرائیلی ایئرفورس کو مشرق وسطیٰ میں موجودہ اور مستقبل میں درپیش چیلنجز سے نمٹنے کے لیے اپنی اسٹریٹجک برتری برقرار رکھنے میں مدد ملے گی۔ وزارت دفاع کے ڈائریکٹر جنرل ائیال زیمیر نے کہا کہ یہ ایف-15 طیارے رواں برس کے شروع میں تیسرے ایف-35 اسکوارڈن کے ساتھ حاصل کیے گئےتھے، جس سے ہماری فضائی طاقت اور اسٹریٹجک صلاحتیوں میں اضافے کا اظہار ہوتا ہے اور یہ موجودہ جنگ کے دوران اہم ثابت ہوگا۔ انہوں نے کہا کہ حکومت نے 7 اکتوبر 2023 کو شروع ہونے والی جنگ کے دوران یہ معاہدے کیے ہیں، جن کی 40 ارب ڈالر ہے۔ ان کا کہنا تھا کہ غیرمعمولی سطح پر اسلحے اور باردو کی جدت کے لیے فوری نوعیت کی ضروریات پر توجہ مرکوز کرتے ہوئے ہم طویل مدتی اسٹریٹجک صلاحیت پر سرمایہ کاری کر رہے ہیں۔ خیال رہے کہ بوئنگ کے ساتھ ایف-15  کا معاہدہ روان سال کا دوسرا بڑا معاہدہ ہے، اگست میں ایل ال اسرائیل ایئرلائنز نے بوئنگ کے ساتھ 737 میکس کے 2.5 ارب ڈالر مالیت کے 31 طیاروں کے حصول کے لیے معاہدہ کیا تھا۔ بوئنگ اسرائیل کے صدر ایڈو نیہوشٹان نے کہا کہ ہم ایف-15 آئی اے طیاروں کی معیاری عسکری راستوں سے فراہمی کے لیے امریکا اور اسرائیل کی حکومتوں کے ساتھ کام جاری رکھیں گے۔,world
702,کملا ہیرس کی شکست بڑا دھچکا ہے، جوبائیڈن,https://www.express.pk/story/2732058/kmla-irs-ki-shkst-ba-dchka-jobaein,امریکی صدر جوبائیڈن نے صدارتی انتخاب میں ڈونلڈ ٹرمپ کی فتح کے بعد کہا ہے کہ عوام کا فیصلہ تسلیم کرتے ہیں، الیکشن میں کملا ہیرس کی شکست بڑا دھچکا ہے۔ مغربی میڈیا کے مطابق امریکی صدارتی انتخابات میں سابق صدر ڈونلڈ ٹرمپ  کی فتح کے بعد اپنے پہلے بیان میں جوبائیڈن نے کہا ہے کہ کل ٹرمپ سے بات کی اورانہیں مبارکباد دی۔ وائٹ ہاؤس کے روز گارڈن میں خطاب جاری رکھتے ہوئے امریکی صدر نے کہا کہ عوام کا فیصلہ تسلیم کرتے ہیں، امریکی عوام پرامن اور منظم منتقلی کے مستحق ہیں۔ انہوں نے مزید کہا کہ کملا ہیرس کی شکست اگرچہ بڑا دھچکا ہے تاہم شکست کا مطلب یہ نہیں ہے کہ ہم ہار گئے ہیں۔ جوبائیڈن نے مزید کہا کہ وہ اپنی انتظامیہ کو صدر منتخب ہونے والی ٹیم کے ساتھ اقتدار کی ’’پرامن اور منظم منتقلی‘‘کے لیے کام کرنے کی ہدایت کریں گے، قوم پر زور دیں گے کہ وہ اتحاد کو اپنائے اور ہیرس پر ٹرمپ کی فیصلہ کن فتح کے بعد امریکہ کے انتخابی نظام پر اپنا اعتماد بحال کرے۔,world
703,حزب اللہ کے راکٹ حملے میں ایک اسرائیلی فوجی ہلاک اور 3 زخمی,https://www.express.pk/story/2732043/hzb-all-k-rak-hml-mi-aik-asraeili-foji-lak-aor-3-zkhmi,اسرائیلی فوج نے تصدیق کی ہے کہ حزب اللّٰہ کے راکٹ کے حملے میں ان کا 1 اہلکار ہلاک اور 3 زخمی ہوگئے۔ اسرائیلی میڈیا کے مطابق فوجی ترجمان کے بیان میں کہا گیا ہے کہ حزب اللہ کے حملے میں مارا گیا فوجی یروشلم کے 605 ویں کامبیٹ انجینئرنگ بٹالین کے 20 سالہ سارجنٹ ایریل سوسنوف تھا۔ اسرائیلی فوج کی جانب سے جاری بیان میں کہا گیا ہے کہ حزب اللہ کے راکٹ حملے میں 3 اہلکار زخمی بھی ہوئے جن میں سے ایک کی حالت نازک ہے۔ لبنان کی حزب اللہ کے ساتھ جھڑپ میں مارے جانے والے اسرائیلی فوجیوں کی تعداد 62 ہوگئی جب کہ 500 کے قریب زخمی ہیں۔ حماس اور لبنان کے ساتھ جھڑپوں میں ہلاک اسرائیلی فوجیوں کی تعداد 400 سے زائد ہے۔,world
704,بارک اوباما کی ٹرمپ کو مبارکباد؛ شکست پر کملا ہیرس کو کیا کہا؟,https://www.express.pk/story/2732039/barak-obama-on-trump-victory-uselection2024-agaianst-kamala-harris,امریکا کے سابق صدر بارک اوباما نے صدارتی الیکشن میں فتح حاصل کرنے والے ڈونلڈ ٹرمپ کو مبارک باد دی اور اپنی دوست کملا ہیرس کی شکست پر بھی ردعمل دیا۔ امریکا کے مسلسل دو بار صدر رہنے والے سیاہ فام بارک اوباما نے کہا ہے کہ صدارتی انتخاب کا نتیجہ ہماری توقعات اور امیدوں کے برعکس سامنے آیا ہے۔ سابق صدر نے کہا کہ بہت سارے معاملات پر مخالف امیدوار ٹرمپ کے ساتھ گہرے اختلافات کے باوجود جمہوریت کا تسلسل برقرار رکھنے کے لیے اقتدار کی پُرامن منتقلی کو ہمیشہ خندہ پیشانی سے قبول کرنا چاہیے۔ بارک اوباما نے مزید کہا کہ ہمیں یہ بھی تسلیم کرنا ہوگا کہ ہمارا نقطۂ نظر ہمیشہ کامیاب نہیں ہو سکتا۔ ٹرمپ اور وینس کو مبارک باد دیتا ہوں۔ سابق امریکی صدر بارک اوباما نے لکھا کہ مجھے اور اہلیہ مشعل کو کملا ہیرس اور نائب صدر کے لیے امیدوار گورنر ٹم والز پر فخر ہے۔ دونوں غیر معمولی شخصیات ہیں اور غیرمعمولی انتخابی مہم چلائی۔ امریکی عوام کو مخاطب کرتے ہوئے بارک اوباما نے کہا کہ کا امریکا جیسے بڑے ملک میں جہاں مختلف رنگ و نسل کے لوگ رہتے ہیں، ضروری نہیں کہ ہم ہمیشہ ایک دوسرے کی رائے سے اتفاق کریں۔,world
705,سوئٹزرلینڈ؛ نقاب پر پابندی اور خلاف ورزی پر سزا کا اطلاق یکم جنوری سے ہوگا,https://www.express.pk/story/2732032/switzerland-burqa-niqab-ban,سوئٹزرلینڈ میں 'برقع پر پابندی' کے بل کا اطلاق یکم جنوری 2025 سے ہوگا۔ عالمی خبر رساں ادارے کے مطابق حکومت نے اعلان کیا ہے کہ عوامی مقامات پر چہرے کو ڈھانپنے اور برقع پہننچے پر پابندی اور اس کی خلاف ورزی پر ایک ہزار سوئس فرانک جرمانے کی سزا آئندہ برس کے پہلے دن سے نافذالعمل ہوگی۔ گورننگ فیڈرل کونسل نے ایک بیان میں کہا کہ اس پابندی کا اطلاق طیاروں اور سفارتی یا قونصلر احاطے پر نہیں ہوگا جب کہ عبادت گاہوں اور دیگر مقدس مقامات پر بھی چہرے ڈھانپے کی اجازت ہوگی۔ بیان میں کہا گیا ہے کہ چہرہ ڈھانپنے کی اجازت صحت اور حفاظت سے متعلق وجوہات، مقامی رسم و رواج یا موسمی حالات کی وجہ سے بھی رہے گی۔ اس کے علاوہ فنکارانہ اور تفریحی بنیادوں پر یا اشتہارات کے لیے بھی اجازت ہوگی۔ علاوہ ازیں اگر اظہار رائے اور اجتماع کی آزادی کو استعمال کرنے میں ذاتی تحفظ کے لیے چہرہ ڈھانچے کی ضرورت ہو، تو اس کی اجازت دی جانی چاہیے بشرط کہ ذمہ دار اتھارٹی پہلے ہی اس کی منظوری دے چکی ہو تاکہ امن عامہ میں خلل پیدا نہ ہو۔ یاد رہے کہ برقع پابندی سے معروف اس بل پر 2021 میں ریفرنڈم کرایا گیا تھا اور 2023 میں منظوری پارلیمنٹ سے بھی لی گئی تھی تاہم اس پر عمل درآمد نہیں کرایا گیا تھا۔,world
706,ٹرمپ اسرائیل کی حماس اور لبنان کیساتھ جنگوں کا فاتحانہ خاتمہ چاہتے ہیں، ترجمان ریپبلکن پارٹی,https://www.express.pk/story/2732020/donald-trump-gop-israel-hamas-lebanon-war,امریکی صدارتی الیکشن کی فاتح جماعت ریپبلکن کی ترجمان نے کہا ہے کہ ڈونلڈ ٹرمپ فیصلہ کن فتح کے ساتھ اسرائیل جنگ جلد ختم کرنا چاہتے ہیں۔ یہ بات ریپبلکن پارٹی کی ترجمان الزبتھ پپکو نے چینل 12 نیوز سے بات کرتے اس سوال کے جواب میں کہی جس میں پوچھا گیا تھا کہ ٹرمپ نے فاتحانہ خطاب میں نئی جنگیں نہ چھیڑنے اور جاری جنگیں روکنے کا عہد کیا۔ نیوز اینکر نے سوال کیا کہ اسرائیل کی غزہ اور لبنان میں جنگوں پر ان کا کیا کہنا ہے۔ فاتح جماعت کی ترجمان نے اسرائیل حماس جنگ کی طوالت کے لیے موجودہ صدر جوبائیڈن کی انتظامیہ کو مورد الزام ٹھہراتے ہوئے کہا کہ امریکی سیاسی تحفظات نے وہاں 'غیر ضروری خونریزی' کی ہے۔ ریپبلکن پارٹی کی ترجمان نے مزید کہا امریکا کے نومنتخب صدر ڈونلڈ ٹرمپ فیصلہ کن فتوحات کے ساتھ اسرائیل کو جلد اپنی جنگیں سمیٹتے ہوئے دیکھنا چاہتے ہیں۔ ترجمان نے اس توقع کا اظہار کیا کہ ٹرمپ اسرائیلی جنگوں کو جیت کر ختم کر دیں گے، سو فیصد، اُسی طرح جیسے وہ جنگوں کو ہمیشہ کے لیے ختم کرنے کی بات کرتے آئے ہیں۔ ریپبلکن پارٹی کی ترجمان نے مزید کہا کہ حماس کے 7 اکتوبر 2023 کے اسرائیل پر حملے کے وقت اگر ٹرمپ صدر ہوتے تو مجھے یہ بھی یقین ہے کہ 8 اکتوبر کا ردعمل بہت مختلف ہوتا۔ ترجمان نے کہا کہ ڈونلڈ ٹرمپ کی ہمیشہ سے کوشش رہی ہے کہ کم سے کم معصوم جانوں کا نقصان ہو۔ دوسری جانب ماہرین کا کہنا ہے کہ اگر امریکی یرغمالی رہا نہ ہوئے تو ٹرمپ حماس اور حزب اللہ پر فیصلہ کن حملوں کے لیے اسرائیل کی مدد کریں گے۔,world
