id,title,link,content,category
105,تھریڈز کے سوا سال میں صارفین کی تعداد ساڑھے 27 کروڑ سے متجاوز,https://urdu.dunyanews.tv/index.php/ur/Technology/848434,کیلی فورنیا:(ویب ڈیسک ) میٹا نے 5 جولائی 2023 کو ایکس (ٹوئٹر) کے مقابلے پر اپنا سوشل میڈیا پلیٹ فارم تھریڈز متعارف کرایا تھا۔ اب تھریڈز کو سوا سال سے زائد عرصہ مکمل ہوچکا ہے اور اس کے ماہانہ صارفین کی تعداد ساڑھے 27 کروڑ سے زائد ہوگئی ہے، اس بات کا اعلان انسٹا گرام اور تھریڈز کے سربراہ ایڈم موسیری کی جانب سے ایک سوشل میڈیا پوسٹ پر کیا گیا۔ انہوں نے بتایا کہ تھریڈز کو ہر ماہ استعمال کرنے والے صارفین کی تعداد 27 کروڑ 50 لاکھ سے زائد ہوگئی ہے۔اس عرصے میں تھریڈز کے صارفین کی تعداد میں مستحکم انداز سے اضافہ ہوا ہے مگر آغاز میں جتنی تیزی سے لوگوں نے اس سوشل میڈیا پلیٹ فارم کا رخ کیا تھا، اب وہ اشتیاق نظر نہیں آتا۔ مگر اب بھی اس کے صارفین کی تعداد میں کافی تیزی سے اضافہ ہو رہا ہے، اپریل 2024 میں یہ تعداد 15 کروڑ جبکہ اگست میں 20 کروڑ تک پہنچی تھی اور اب ساڑھے 27 کروڑ سے زائد ہوگئی ہے۔ یعنی محض 3 ماہ میں تھریڈز کی تعداد میں ساڑھے 7 کروڑ سے زائد کا اضافہ ہوا ہے۔ البتہ میٹا کی جانب سے کبھی یہ نہیں بتایا گیا کہ تھریڈز کو روزانہ کتنے افراد استعمال کرتے ہیں، حالانکہ یہ کمپنی فیس بک، واٹس ایپ اور انسٹا گرام کو روزانہ استعمال کرنے والوں کے بارے میں اکثر تفصیلات جاری کرتی رہتی ہے۔,Technology
106,بھارتی فوج کو سوشل میڈیا مواد کی براہ راست نگرانی کا اختیار مل گیا,https://urdu.dunyanews.tv/index.php/ur/Technology/848227,نئی دہلی: (ویب ڈیسک) بھارتی فوج کو سوشل میڈیا مواد کی براہ راست نگرانی کا اختیار مل گیا۔ بھارتی میڈیا کے مطابق فوج کو سوشل میڈیا مواد کی براہ راست نگرانی کا اختیار مل گیا ہے اور فوج اب سوشل میڈیا مواد کو ہٹانے کے لیے براہ راست نوٹس جاری کرسکے گی۔ رپورٹ کے مطابق بھارتی وزارت دفاع نے اس حوالے سے ایک سینیئر افسر کو انچارج مقرر کردیا ہے اور اس سینیر افسر کو  آئی ٹی ایکٹ کے سیکشن 79(3)(b)کے تحت اختیار دیا گیا ہے کہ وہ سوشل میڈیا پلیٹ فارمز کو  بھارتی فوج  سے متعلق غیر قانونی مواد ہٹانے کی درخواستیں جاری کرسکےگا۔ بھارتی میڈیا کے مطابق اس سے قبل بھارتی فوج مواد ہٹانے یا بلاک کروانےکے لیے الیکٹرانکس اور آئی ٹی کی وزارت پر انحصار کرتی تھی۔,Technology
107,انسٹا گرام میں ڈائریکٹ میسجز کیلئے ڈی ایمز اپ ڈیٹ کا فیصلہ,https://urdu.dunyanews.tv/index.php/ur/Technology/848198,کیلی فورنیا:(دنیا نیوز) سماجی رابطے کی ویب سائٹ انسٹا گرام میں ڈی ایمز کو اپ ڈیٹ کرنے کا اعلان کیا گیا ہے۔ ڈی ایمز اس فوٹو شیئرنگ ایپ میں ڈائریکٹ میسجز ان باکس کو کہا جاتا ہے۔ میٹا کی جانب سے ایسے نئے ٹولز متعارف کرائے جا رہے ہیں جو صارفین کو میسجز ریکوئسٹ فلٹر کرنے میں مدد فراہم کریں گے، آسان الفاظ میں جن میسجز ریکوئٹس کو فلٹر کیا جائے گا وہ مین ان باکس میں نظر نہیں آئیں گے۔ یہ نئے ٹولر ویریفائیڈ اکاؤنٹس، برانڈز، کریٹیرز اور دیگر عناصر کو مدنظر رکھ کر میسج ریکوئسٹس کو فلٹر اور sort آؤٹ کریں گے۔ اس سے صارفین کو ان میسجز کو شناخت کرنے میں مدد ملے گی جن کا جواب دینا ضروری ہوگا۔ اس کے ساتھ ساتھ اسٹوری ریپلائیز کے نام سے ایک نیا فولڈر بھی انسٹا گرام کا حصہ بنایا جا رہا ہے جس سے ایک ہی جگہ سٹوری ریپلائیز تک رسائی ممکن ہو جائے گی۔ کمپنی کے مطابق یہ تبدیلیاں دنیا بھر کے صارفین کی آرا کو مدنظر رکھ کر کی گئی ہیں جن کی جانب سے شکایت کی گئی تھی کہ ڈی ایمز کو منظم رکھنا کافی مشکل ثابت ہوتا ہے۔ انسٹا گرام کے سربراہ ایڈم موسیری نے ایک پوسٹ میں بتایا کہ اگرآپ ریکوئسٹ ان باکس پر جائیں  تو وہاں کئی بار متعدد میسجز موجود ہوتے ہیں، اسی لیے ہم نے انہیں فلٹر کرنے کی سہولت فراہم کی ہے۔sort اینڈ فلٹرز آپشنز ان باکس کے ٹاپ پر نظر آئیں گے جبکہ,Technology
108,واٹس ایپ میسیجز میں گوگل سرچ کو شامل کرنے کی آزمائش,https://urdu.dunyanews.tv/index.php/ur/Technology/848137,نیویارک: (ویب ڈیسک) انسٹنٹ میسیجنگ ایپلی کیشن واٹس ایپ نے میسیجز کو ہائی لائٹ کرنے اور میسیجز کے اندر گوگل سرچ کو شامل کرنے کی آزمائش شروع کر دی گئی۔ واٹس ایپ کی اپڈیٹس پر نظر رکھنے والی ویب سائٹ کے مطابق واٹس ایپ میسیجز میں ایک ایسے فیچر کے آزمائش کی جا رہی ہے، جس کے ذریعے میسیجز میں اہم معلومات یا لنکس کے اندر گوگل لنکس خود ہی شامل کر دیا جائے گا۔ یعنی اگر کوئی بھی شخص دوسرے صارف کو پی ٹی اے سے متعلق کوئی پیغام بھیجے گا تو واٹس ایپ کا سسٹم پی ٹی اے کو انڈرلائن کر کے اسے گوگل کے ساتھ منسلک کر دے گا اور صارف کلک کر کے پی ٹی اے سے متعلق گوگل پر وہیں میسیج کے اندر ہی معلومات حاصل کر سکے گا۔ کمپنی کے مطابق مذکورہ فیچر کی آزمائش کا مقصد صارفین کو معلومات کی تصدیق کرنے یا معلومات کی مزید انفارمیشن حاصل کرنے کے لئے متعارف کرایا جا رہا ہے۔ فیچر کے تحت صارف کو موصول ہونے والے پیغامات میں اہم الفاظ خود ہی انڈرلائن ہو جائیں گے اور انہیں گوگل سرچ کے ساتھ منسلک کر دیا جائے گا۔ مذکورہ فیچر کی آزمائش تک محدود صارفین کو رسائی دی گئی ہے، ابھی یہ کہنا قبل از وقت ہے کہ اسے کب تک متعارف کرایا جائے گا، تاہم امکان ہے کہ اگلے سال تک اسے پیش کر دیا جائے گا۔,Technology
109,پی ٹی اے نے ٹک ٹاک پر غیر اخلاقی  مواد کی تشہیر کے حوالے سے رپورٹ جمع کرا دی,https://urdu.dunyanews.tv/index.php/ur/Technology/848088,پشاور:(دنیا نیوز) پاکستان ٹیلی کمیونیکیشن اتھارٹی ( پی ٹی اے ) کی جانب سے مختصر ویڈیو شیئرنگ پلیٹ فارم ٹک ٹاک پر غیر اخلاقی اور توہین آمیز مواد کی تشہیر کے حوالے سے پشاور ہائیکورٹ میں رپورٹ جمع کروا دی گئی۔ پی ٹی اے کی پشاور ہائیکورٹ میں جمع کرائی گئی رپورٹ کے مطابق سال 2020 سے اب تک 1 لاکھ 14 ہزار سے زائد غیراخلاقی اور توہین آمیز مواد ٹک ٹاک پر اپ لوڈ ہوا۔ رپورٹ کے مطابق پی ٹی اے نے ایک لاکھ 13 ہزار سے زائد اکاؤنٹس کو بلاک کیا۔ پی ٹی اے کی جانب سے فیس بک، انسٹاگرام، یوٹیوب، سمیت دیگر سوشل میڈیا پر 13 لاکھ 3 ہزار 578 لنکس بھی بلاک کئے گئے ہیں۔,Technology
110,سیٹلائٹ انٹرنیٹ سروس پرووائیڈر 'سٹار لنک' 2 سال بعد بھی پاکستان میں لائسنس کا منتظر,https://urdu.dunyanews.tv/index.php/ur/Technology/848005,"اسلام آباد: (حریم جدون) سیٹلائٹ انٹرنیٹ سروس پرووائیڈر ""سٹار لنک"" 2 سال بعد بھی پاکستان میں لائسنس کا منتظر ہے۔ ایلون مسک کی کمپنی ""سٹار لنک"" کو دو سال بعد بھی لائسنس نہ مل سکا، سیٹلائٹ انٹرنیٹ سروس کی لائسنسنگ قانونی اور تکنیکی پیچیدگیوں کا شکار ہے جبکہ پی ٹی اے کو لائسنس جاری کرنے کے لیے وزارت داخلہ سے کلیئرنس درکار ہے۔ پی ٹی اے کے مطابق سٹار لنک نے یکم جون 2022 کو پاکستان میں رجسٹریشن کروائی تھی، ایس ای سی پی سٹار لنک نے ایل ڈی آئی اور لوکل لوپ کے لیے درخواست جمع کرائی تھی۔ پی ٹی اے کی جانب سے کہا گیا ہے کہ پاکستان میں ایل ڈی آئی لائسنس کی فیس 5 لاکھ ڈالر جبکہ لوکل لوپ کی فیس 10 لاکھ ڈالر ہے۔ ذرائع کا کہنا ہے کہ وزارت چاہتی ہے کہ سٹار لنک کسی تیسرے فریق کے ساتھ ملکر کام کرے تاہم اس پر سٹار لنک تاحال متفق نہیں، سٹار لنک سروسز کو پی ٹی اے سلو ڈاؤن یا بند کرنے کی مجاز نہیں ہوگی۔ واضح رہے کہ ایلون مسک کی کمپنی سٹار لنک 40 ممالک میں انٹرنیٹ کی سہولیات پہنچا رہی ہے، ستمبر 2024 تک دنیا بھر میں سٹار لنک کے صارفین کی تعداد 40 لاکھ سے بڑھ چکی ہے۔",Technology
111,چیٹ جی پی ٹی سرچ انجن گوگل کو ٹکر دینے کیلئے تیار,https://urdu.dunyanews.tv/index.php/ur/Technology/847889,کیلی فورنیا: (دنیا نیوز) گوگل سرچ انجن کا استعمال دنیا بھر میں کروڑوں افراد کرتے ہیں اور دیگر کمپنیاں اب تک اس کی مقبولیت کا مقابلہ کرنے میں ناکام رہی ہیں مگر اب گوگل کو سخت حریف کا سامنا ہونے والا ہے۔ جی ہاں! دنیا بھر میں بہت زیادہ استعمال ہونے والے آرٹی فیشل انٹیلی جنس (اے آئی) چیٹ بوٹ چیٹ جی پی ٹی کا سرچ انجن جاری کر دیا گیا ہے۔ اوپن اے آئی کی جانب سے اس سرچ انجن کی تیاری کا اعلان مئی 2024 میں کیا گیا تھا اور اب اے آئی ٹیکنالوجی پر مبنی اس سرچ انجن کو صارفین کے لیے جاری کیا گیا ہے۔ فی الحال یہ سرچ انجن چیٹ جی پی ٹی کے ماہانہ فیس ادا کرنے والے صارفین کو دستیاب ہوگا اور وہ رئیل ٹائم تفصیلات حاصل کرسکیں گے، چیٹ جی پی ٹی کو مفت استعمال کرنے والے صارفین کے لیے یہ سرچ انجن آئندہ چند ماہ میں دستیاب ہوگا۔ کمپنی کی جانب سے اس سرچ انجن کو الگ سے متعارف کرانے کی بجائے چیٹ جی پی ٹی کے موجودہ یوزر انٹرفیس کا حصہ بنایا گیا ہے جبکہ صارفین کی جانب سے چیٹ جی پی ٹی سے پوچھے گئے سوالات کے جوابات پر ویب رزلٹس کے آپشن پر کلک کرکے اسے استعمال کرسکیں گے۔ چیٹ جی پی ٹی میں ویب سرچ کا اضافہ اس اے آئی چیٹ بوٹ کو مائیکرو سافٹ کو پائلٹ اور گوگل جیمنائی جیسے اے آئی چیٹ بوٹس کا مقابلہ کرنے میں مدد فراہم کرے گا جن کو رئیل ٹائم انٹرنیٹ ڈیٹا تک رسائی حاصل ہوتی ہے۔ کمپنی کے مطابق چیٹ جی پی ٹی سرچ انجن آئی او ایس، اینڈرائیڈ اور ڈیسک ٹاپ ایپس میں دستیاب ہوگا اور اس کے سرچ فیچرز مختلف سرچ ٹیکنالوجیز بشمول مائیکرو سافٹ بنگ پر مشتمل ہوں گے، یہ سرچ انجن جی پی ٹی اے آئی فور ماڈل پر مبنی ہو گا۔ خیال رہے کہ میٹا کی جانب سے بھی اپنا اے آئی سرچ انجن تیار کرنے پر کام کیا جا رہا ہے جبکہ حال ہی میں گوگل نے اپنے اے آئی اوور ویو فیچر کو 100 سے زائد ممالک تک توسیع دی ہے۔,Technology
112,چین کی پہلی سویلین خاتون خلا میں پہنچ گئی,https://urdu.dunyanews.tv/index.php/ur/Technology/847859,بیجنگ: (ویب ڈیسک) چین نے پہلی خاتون سائنسدان سمیت 3 خلا بازوں کو اپنے سپیس سٹیشن میں کامیابی سے پہنچا دیا ہے۔ تینوں خلا بازوں کو 31 اکتوبر کو چینی سپیس سٹیشن روانہ کیا گیا تھا اور ان کا سفر 6 گھنٹے تک جاری رہا، یہ تینوں وہاں 6 ماہ تک قیام کریں گے اور اس دوران مختلف تجربات اور سپیس واک کریں گے۔ اس مشن میں شامل جوہری راکٹوں کی سائنسدان وانگ ہوزی نے نئی تاریخ رقم کی ہے کیونکہ وہ چین کی پہلی سویلین خاتون خلا باز ہیں، وہ اسپیس اسٹیشن میں اپنے قیام کے دوران مستقبل کے راکٹوں کے نئے انجنوں پر ابتدائی تحقیق کریں گی۔ انہوں نے ایک انٹرویو میں بتایا کہ وہ خلا باز بننے کا موقع ملنے پر حیران رہ گئی تھیں کیونکہ انہوں نے کبھی سوچا نہیں تھا کہ ایسا بھی ہو سکتا ہے، ان تینوں کو شینزو 19 مشن کے ذریعے تیانگ اونگ سپیس سٹیشن میں پہنچایا گیا۔,Technology
113,گوگل پر پوری دنیا کی دولت سے زائد کا جرمانہ عائد,https://urdu.dunyanews.tv/index.php/ur/Technology/847790,"ماسکو: (ویب ڈیسک) روسی عدالت نے گوگل پر پوری دنیا کی دولت سے زیادہ 20 ڈیسیلین ڈالرز کا جرمانہ عائد کر دیا۔ رپورٹ کے مطابق روسی عدالت کی جانب سے عائد کردہ جرمانے کی مالیت دنیا کے تمام ممالک کی جی ڈی پی سے بھی زیادہ ہے۔ روس کے 17 ٹی وی چینلز نے گوگل پر ہرجانے کا دعویٰ دائر کر رکھا تھا، 2020 میں گوگل کے زیر ملکیت ویڈیو شیئرنگ پلیٹ فارم یوٹیوب نے امریکی پابندیاں عائد کئے جانے کے بعد روسی چینل کو بین کر دیا تھا۔ روسی عدالت نے چینل کو بند کرنے پر گوگل پر ایک لاکھ روسی روبل کا جرمانہ عائد کیا، اس کے بعد 2022 میں گوگل نے دوبارہ دیگر روسی میڈیا اداروں پر یوکرین جنگ کے آغاز پر پابندی عائد کی، جس پر عدالت نے مزید جرمانے عائد کئے۔ گوگل پر روزانہ 100,000 روبل جرمانہ عائد کیا گیا اور خبردار کیا گیا کہ اگر یہ رقم ادا نہیں کی گئی تو یہ رقم ہر 24 گھنٹے میں دگنی ہو جائے گی۔ جرمانے کی رقم 2020 کے بعد سے اب 20,000,000,000,000,000,000,000,000,000,000,000 کے برابر ہو چکی ہے جبکہ عالمی بینک کا اندازہ ہے کہ عالمی معیشت کا حجم تقریباً 100 ٹریلین ڈالر یا 100 کے بعد 12 صفر ہے اور فلکیاتی روسی فائن تک پہنچنے کیلئے یہ تعداد کم از کم 20 صفر بہت کم ہے۔ دوسری جانب روسی عدالت کی جانب سے چکرا دینے والے ہندسوں کا جرمانہ عائد کئے جانے کے باوجود گوگل بدستور اس سے منحرف ہے اور اس حوالے سے جاری آخری آمدنی بیان میں کمپنی کا کہنا ہے کہ ہمیں یقین نہیں کہ ان قانونی معاملات کا کوئی مادی منفی اثر پڑے گا۔",Technology
114,چار ماہ بعد ملک بھر میں انٹرنیٹ سروسز مکمل طور پر بحال,https://urdu.dunyanews.tv/index.php/ur/Technology/847605,اسلام آباد: (حریم جدون) چار ماہ کے بعد ملک بھرمیں انٹرنیٹ کو مکمل طور پر بحال کر دیا گیا۔ پاکستان ٹیلی کمیونیکیشن اتھارٹی (پی ٹی اے) کے مطابق ایس ایم ڈبلیو سب میرین کیبل میں خرابی کو دور کر دیا گیا ہے، 1750جی بی ایس ڈیٹا کے شارٹ فال پر بھی قابو پا لیا گیا ہے۔ پی ٹی اے کا مزید کہنا ہے کہ نئی پیس کیبل کو سال 2023 میں شامل کیا گیا تاکہ صلاحیت میں اضافہ ہو سکے،  اگلے دو سالوں میں ملک میں 3 کیبلز کا مزید اضافہ کیا جائے گا۔,Technology
115,ٹیکنالوجی کی وجہ سے ہر شعبےمیں تبدیلیاں ہو رہی  ہیں: شزہ فاطمہ,https://urdu.dunyanews.tv/index.php/ur/Technology/847430,کراچی:(دنیا نیوز)وزیر مملکت آئی ٹی شزہ فاطمہ نے کہا ہے کہ ٹیکنالوجی کی وجہ سےہرشعبےمیں تیزی سےتبدیلیاں ہورہی ہیں۔ کراچی میں تقریب سے خطاب کرتے ہوئے وزیرمملکت آئی ٹی شزا فاطمہ کا کہنا تھا کہ سائبرسکیورٹی پرخصوصی توجہ دی جارہی ہے، نوجوانوں کوجدید دورکےتقاضوں سےہم آہنگ کرنا ہوگا۔ شزا فاطمہ نے کہا کہ پاکستان کوانفارمیشن ٹیکنالوجی کا مرکزبنانا چاہتےہیں، گورنر ہاؤس سندھ میں آئی ٹی منصوبے کے متعلق بتایا گیا، لیکن ذاتی طور پر دیکھ کر بہت خوشی ہوئی، گورنر سندھ کو اس اقدام پر داد دیتی ہوں، یہ عمارت پاکستان کی تاریخ کی گواہ ہے کہ عوام کے لیے گورنر ہاؤس کے دروازے کھولنا اعلیٰ مثال ہے۔ ان کا کہنا تھا کہ ملک میں حکومت، سرکاری اداروں اور عوام کے درمیان فاصلوں کو کم کرنے کی ضرورت ہے، راشن کی فراہمی، قانونی مشاورت اور انصاف کی گھنٹی کے اقدامات قابل تعریف ہیں۔ شزہ فاطمہ نے کہا کہ آئی ٹی منسٹر کی حیثیت سے یہ تربیتی پروگرام بہت اچھا لگا، آپ کا ہدف روزگار کمانا اور اپنے گھر کو سپورٹ کرنا ہے، پاکستان کی نوجوان نسل ہمارا واحد سرمایہ ہے، نوجوانوں نے اس ملک کو آگے لے کر جانا ہے، نوجوان آگے بڑھیں گے تو پاکستان آگے بڑھے گا۔,Technology
116,چیمپیئنز ٹرافی 2025 : بھارت کا دورہ پاکستان سے انکار، آئی سی سی کو آگاہ کردیا,https://urdu.dunyanews.tv/index.php/ur/Cricket/849528,نیودہلی :(دنیا نیوز) بھارت نے چیمپیئنز ٹرافی 2025 کے لیے پاکستان کا دورہ نہ کرنے کی تصدیق کرتے ہوئے انٹرنیشنل کرکٹ کونسل (آئی سی سی ) کو اپنے فیصلے سے آگاہ کر دیا ہے۔ بھارت نے پاکستان کی نرم پالیسی، کرکٹ اور سیاست کو الگ رکھنے کی خواہش اور بیانات کے باوجود پاکستان کا دورہ نہ کرنے کا فیصلہ کیا ہے۔ ہفتہ کے روزبھارتی کرکٹ بورڈ (بی سی سی آئی) نے انٹرنیشنل کرکٹ کونسل (آئی سی سی) کو آگاہ کیا ہے کہ بھارت 2025 کی چیمپیئنز ٹرافی کے لیے اپنی کرکٹ ٹیم پاکستان نہیں بھیجے گا، کرکٹ پر کام کرنے والی عالمی ویب سائٹ ای ایس پی این کرک انفو نے رپورٹ جاری کی ہے اور کہا ہے کہ بھارت کا یہ فیصلہ 19 مارچ 2025 میں چیمپیئنز ٹرافی کے انعقاد کی منصوبہ بندی میں ایک اور پیچیدگی پیدا کرے گا۔ رپورٹ کے مطابق اس اقدام کا مطلب یہ ہے کہ آئی سی سی اور پاکستان کرکٹ بورڈ کو ایک نیا انتظام کرنا ہوگا، جس میں ممکنہ طور پر ’ہائبرڈ ماڈل‘ شامل ہوگا جس میں ٹیمیں پاکستان میں کچھ میچ کھیلیں گی اور دیگر دوسرے مقام پر کھیلیں گی، متحدہ عرب امارات کو پاکستان سے قریب ہونے کی وجہ سے اسے متبادل مقام کے لیے اولین ترجیح سمجھا جا رہا ہے جبکہ سری لنکا پر بھی غور کیا جا رہا ہے۔ واضح رہے کہ گزشتہ روز بھارتی میڈیا پر سامنے والی خبروں کے ردعمل میں پاکستان کرکٹ بورڈ (پی سی بی) کے چیئرمین محسن نقوی نے دو ٹوک الفاظ میں کہا تھا کہ چیمپیئنز ٹرافی پر ہمارا مؤقف واضح ہے کہ کسی ہائبرڈ ماڈل پر بات نہیں ہو گی۔,Sports
117,فیصلہ کن ون ڈے: شاہینوں اور کینگروز میں کل گھمسان کا رن پڑے گا,https://urdu.dunyanews.tv/index.php/ur/Cricket/849480,پرتھ: (دنیا نیوز) پاکستان اور آسٹریلیا کے درمیان ون ڈے سیریز کا فیصلہ کن میچ کل کھیلا جائے گا۔ آسٹریلیا کے خلاف دوسرا میچ جیتنے کے بعد پاکستان کرکٹ ٹیم کا سکواڈ ایڈیلیڈ سے پرتھ پہنچ گیا جہاں کل دونوں ٹیمیں سیریز جیتنے کی کوشش کریں گی۔ تین میچوں کی سیریز کا یہ فیصلہ کن میچ کل پاکستانی وقت کے مطابق صبح ساڑھے 8 بجے شروع ہو گا۔ سیریز کا پہلا میچ آسٹریلیا اور دوسرا پاکستان نے جیتا تھا، اس فیصلہ کن میچ اور ون ڈے سیریز کے بعد دونوں ٹیموں کے درمیان 3 ٹی 20 میچز بھی کھیلے جائیں گے۔,Sports
118,انگلینڈ، نیوزی لینڈ، بنگلادیش پاکستان میں کھیل سکتی ہے تو بھارتی ٹیم کیوں نہیں؟ عطاتارڑ,https://urdu.dunyanews.tv/index.php/ur/Cricket/849410,اسلام آباد: (دنیا نیوز) وفاقی وزیر اطلاعات عطا تارڑ نے کہاکہ اگر انگلینڈ، نیوزی لینڈ، بنگلادیش پاکستان میں کھیل سکتی ہے تو بھارتی ٹیم کیوں نہیں؟ عطا تارڑ نے کہا کہ بھارت کو کرکٹ میں سیاست نہیں کرنی چاہئے، چیمپئنز ٹرافی پاکستان میں ہی ہوگی، بھارت کی طرف سے باضابطہ کوئی پیغام نہیں آیا، دبئی میں کھیلنے کے حوالے سے میڈیا میں خبریں دیکھی ہیں۔ وفاقی وزیر اطلاعات نے مزیدکہا کہ سارے میچز پاکستان میں ہی ہوں گے، بھارت اگر نہیں کھیلتا تو ان کی مرضی ہے، چیئرمین پی سی بی سے اس حوالے سے بات کریں گے۔,Sports
119,سید سمیر حسین پاکستان کرکٹ بورڈ کے چیف آپریٹنگ آفیسر مقرر,https://urdu.dunyanews.tv/index.php/ur/Cricket/849518,لاہور:(ویب ڈیسک )پاکستان کرکٹ بورڈ کے گورننگ بورڈ نے نئے چیف آپریٹنگ آفیسر (سی او او) کی منظوری دیدی۔ پی سی بی ذرائع کے مطابق گورننگ بورڈ نے سید سمیر حسین کو پی سی بی کا نیا سی او او لگانے کی منظوری دیدی ہے، چئیرمین پی سی بی محسن نقوی کی تجویز پر  منظوری دی گئی۔ ذرائع کا بتانا ہے کہ سلمان نصیر کا پی ایس ایل میں تبادلہ کر دیا گیا ہے، سلمان نصیر اب چیف ایگزیکٹو پی ایس ایل ہوں گےاور پی سی بی چیئرمین کے ایڈوائزر بھی ہوں گے۔ ذرائع پی سی بی کے مطابق سید سمیر احمد نے سی او او کی ذمہ داریاں سنبھال لی ہیں۔,Sports
120,چیمپئنز ٹرافی انتظامات: پی سی بی نے بورڈ آف گورنرز کا اجلاس بلا لیا,https://urdu.dunyanews.tv/index.php/ur/Cricket/849394,لاہور: (دنیا نیوز) چیمپئنز ٹرافی کے انتظامات کے معاملہ پر پاکستان کرکٹ بورد نے بورڈ آف گورنرز کا اجلاس بلا لیا۔ ذرائع کے مطابق بورڈ آف گورنرز کا اجلاس چیئرمین پی سی بی محسن نقوی نے طلب کیا ہے، اجلاس کل نیشنل کرکٹ اکیڈمی لاہور میں ہو گا۔ اجلاس کی صدارت چیئرمین پی سی بی محسن نقوی کریں گے، اجلاس میں چیمپئنز ٹرافی 2025 سٹیدیمز کی اپ گریڈیشن کے حوالے سے معاملات زیر بحث ہوں گے، اجلاس کل دوپہر کو ہو گا۔,Sports
121,خواتین کرکٹ کی ترقی کیلئے ویمن لیگ ناگزیر ہے: ارم جاوید,https://urdu.dunyanews.tv/index.php/ur/Cricket/849369,"کراچی :(ویب ڈیسک )پاکستان ویمن کرکٹ ٹیم کی کھلاڑی ارم جاوید نے کہا ہے کہ پاکستان میں خواتین کرکٹ کی ترقی کے لیے ویمن کرکٹ لیگ کا انعقاد وقت کی اہم ضرورت ہے۔ کراچی میں میڈیا سے گفتگو کرتے ہوئے ارم جاوید نے پاکستان کرکٹ بورڈ سے مطالبہ کیا کہ وہ جلد از جلد ویمن کرکٹ لیگ کا انعقاد کرے تاکہ پاکستانی ویمن کرکٹرز کو بھی ٹاپ لیول کرکٹ کا بھرپور تجربہ حاصل ہو۔ ارم جاوید نے بتایا کہ دیگر ممالک کی ویمن ٹیمیں کافی عرصے سے لیگ کھیل رہی ہیں جس سے نہ صرف ان کے کھیل میں بہتری آئی ہے بلکہ ان کی ذہنی پختگی میں بھی اضافہ ہوا ہے۔ انہوں نے کہا کہ ""اگر ہمیں بھی لیگ کے مواقع فراہم کیے جائیں تو ہم بھی بین الاقوامی معیار پر کھڑے ہو سکیں گے""۔ انہوں نے مزید کہا کہ حالیہ ایونٹس میں پاکستان ویمن ٹیم کی کارکردگی میں واضح بہتری آئی ہے اور ٹیم نے ان حریف ٹیموں کو شکست دی ہے جن سے پہلے جیتنا مشکل ہوتا تھا۔ ارم جاوید کا کہناتھا کہ ویمن کرکٹ میں فٹنس اور مقابلے کا معیار بڑھ گیا ہے، مقابلے کا رجحان بڑھنے سے سینئر پلیئرز پر بھی کارکردگی دکھانے کا دباؤ بڑھا ہے جس سے کھیل میں مجموعی طور پر بہتری آئی ہے۔ ان کا مزید کہنا تھا کہ اگر بار بار ہم وہی لڑکیاں آپس میں کھیلیں گی تو بہتری کا امکان کم ہوگا، ہمیں بین الاقوامی پلیئرز کے ساتھ کھیل کر سیکھنے کی ضرورت ہے۔",Sports
122,سموگ:  قائداعظم ٹرافی کے میچز دوسرے شہروں میں منتقل,https://urdu.dunyanews.tv/index.php/ur/Cricket/849398,لاہور:(ویب ڈیسک) لاہور میں سموگ کی وجہ سے قائداعظم ٹرافی کے میچز بھی متاثر ہوگئے، پاکستان کرکٹ بورڈ (پی سی بی) نے لاہور کے میچز دوسرے شہروں میں منتقل کردیے۔ لاہور سمیت پنجاب کے مختلف اضلاع میں سموگ نے ڈیرے ڈال رکھے ہیں، پنجاب میں قائداعظم ٹرافی گروپ سی کے لاہور، ملتان اور شیخوپورہ میں ہونے والے شیڈول میچز ہری پور، صوابی اور آزاد کشمیر کے علاقے میرپور منتقل کردیے گئے۔ پی سی بی ذرائع کے مطابق انتظامیہ نے میچز منتقلی کا فیصلہ کھلاڑیوں کی صحت کے پیش نظر کیا ہے، سموگ کی صورتحال بہتر ہونے پر میچز دوباره پنجاب میں کرانے پر غور ہوگا۔ پنجاب حکومت نے سموگ کی وجہ سے آؤٹ ڈور کھیلوں کو روکنے کا فیصلہ کررکھا ہے جبکہ پی سی بی نے ٹیموں کو ری شیڈول پروگرام سے آگاہ کردیا ہے۔ واضح رہے کہ لاہور، ملتان اور شیخوپورہ میں شیڈول میچز کو دوسرے شہروں میں منتقل کیا گیا ہے۔,Sports
