id,title,link,content,category
11,’’ویلڈن گرین شرٹس ویلڈن‘‘ چیئرمین پی سی بی کی مبارکباد,https://urdu.arynews.tv/weldon-green-shirts-weldon-greetings-from-chairman-pcb/,آسٹریلیا کے خلاف پاکستان کی دوسرے ون ڈے میں تاریخ ساز فتح پر پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی نے ٹیم کو مبارکباد پیش کی ہے۔ ایڈیلیڈ میں پاکستانی ٹیم نے شاندار کارکردگی کا مظاہرہ کرتے ہوئے دوسرے ون ڈے میں آسٹریلیا کو ہر شعبے میں آؤٹ کلاس کرتے ہوئے 9 وکٹوں سے شکست دے کر خسارے میں جاتی ون ڈے سیریز کا پلڑا برابر کر دیا۔ اس کامیابی پر جہاں پاکستانی شائقین کرکٹ خوش ہیں، وہیں پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی بھی اپنے کرکٹرز پر نازاں ہیں۔ محسن نقوی نے سوشل میڈیا پر جاری اپنے تہنیتی پیغام میں لکھا کہ ویلڈن گرین شرٹس ویلڈن۔ آسٹریلیا کے خلاف اس تاریخ ساز فتح پر تمام کھلاڑیوں کو دل کی اتھاہ گہرائیوں سے مبارکباد دیتا ہوں۔ چیئرمین پی سی بی نے مزید کہا کہ آسٹریلیا جیسی مضبوط ٹیم کو ہوم گراؤنڈ میں شکست دے کر کھلاڑیوں نے قوم کے دل جیت لیے۔ ان کا کہنا تھا کہ بولرز میں حارث رؤف اور شاہین آفریدی نے شاندار بولنگ کر کے فتح میں اہم کردار ادا کیا تو صائم ایوب اور عبداللہ شفیق نے ذمہ دارانہ بیٹنگ کر کے ٹیم کو فتحیاب کرایا۔ واضح رہے کہ سیریز کا تیسرا اور فیصلہ کن ون ڈے میچ 10 نومبر کو پرتھ میں کھیلا جائے گا۔ میچ پاکستانی وقت کے مطابق صبح ساڑھے 8 بجے شروع ہوگا۔ دوسرا ون ڈے: پاکستانی بولرز اور بیٹرز کی شاندار پرفارمنس، آسٹریلیا کو 9 وکٹوں سے شکست,Sports
12,پاکستان کی شاندار فتح: مائیکل وان، صائم ایوب کے قصیدے پڑھنے لگے,https://urdu.arynews.tv/michael-vaughan-syeme-ayub/,آسٹریلیا کے خلاف دوسرے ون ڈے انٹرنیشنل میں پاکستان کی شاندار فتح نے ملکی اور غیر ملکی کرکٹرز کو بھی قومی ٹیم کی تعریف پر مجبور کر دیا۔ پاکستان ٹیم کی اس شاندار یادگار فتح پر انگلینڈ کرکٹ ٹیم کے کپتان مائیکل وان نے گرین شرٹس کے کھیل کی تعریف کی اور کہا کہ واہ! پاکستان کی کیا کارکردگی ہے۔ مائیکل وان نے اپنے اسی بیان میں آگے نوجوان اوپنر بیٹر صائم ایوب کی تعریف کی اور لکھا کہ صائم ایک نوجوان باصلاحیت کھلاڑی کی طرح دکھائی دیا۔ سابق انگلش کپتان نے کہا کہ صائم نے جس طرح کی آج کارکردگی دکھائی ہے، لگتا ہے کہ آنے والے کئی سالوں تک وہ پاکستان ٹیم کی کرکٹ کے ہر فارمیٹ میں فتوحات میں کردار ادا کرتا رہے گا اور پاکستان کرکٹ میں بڑا نام پیدا کرے گا۔ واضح رہے کہ ایڈیلیڈ میں کھیلے گئے دوسرا ون ڈے میچ ان کے کیریئر کا بھی دوسرا ون ڈے انٹرنیشنل میچ تھا جس میں میں صائم ایوب نے 71 گیندوں پر 82 رنز کی جارحانہ اننگ کھیل کر روشن مستقبل پر دستک دے دی ہے۔ دنیا کی بہترین بولنگ اٹیک کے خلاف انہوں نے 6 چھکوں اور 5 چوکوں سے سجی یہ شاندار اننگ کھیلی۔,Sports
13,چیمپئنر ٹرافی کیلیے بھارت کا پاکستان آنے سے انکار، چیئرمین پی سی بی کا موقف سامنے آ گیا,https://urdu.arynews.tv/chairman-pcb-mohsin-naqvi-champions-trophy-indian-rejection/,چیمپئنز ٹرافی کے لیے بھارت کے پاکستان آنے سے انکار پر پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی کا موقف سامنے آ گیا ہے۔ اے آر وائی نیوز کے مطابق پاکستان کرکٹ بورڈ کے چیئرمین محسن نقوی نے کہا ہے کہ دو ماہ سے بھارتی میڈیا پر خبریں آ رہی ہیں کہ وہ آئی سی سی چیمپئنز ٹرافی کھیلنے کے لیے پاکستان نہیں آ رہے، لیکن اس حوالے سے اب تک بھارت کی جانب سے انکار کا کوئی باضابطہ لیٹر یا اطلاع مجھے یا پی سی بی کو نہیں دی گئی ہے۔ کوئی ایسی چیز آتی ہے تو اپنی حکومت سے بات کرونگا اور پھر حکومت جو کہے گی اس پر عمل کریں گے۔ ان کا کہنا تھا کہ میں چاہتا ہوں کرکٹ سیاست سے پاک ہو، کوئی بھی ملک ہو، اختلاف اپنی جگہ لیکن کھیل میں سیاست نہیں ہونی چاہیے اور کسی بھی ملک کو کرکٹ پر سیاست نہیں کرنی چاہیے۔ میں ابھی تو کہہ نہیں رہا کہ میں سخت ہوں لیکن جب وقت آئے گا، تو پتہ چل جائے گا۔ چیئرمین پی سی بی نے واضح کیا کہ میں پہلے ہی کہہ چکا ہوں کہ اگر ایسی کوئی چیز ہوگی تو تحریری طور پر دیں تب ہی قبول کریں گے۔ ہم سے اب تک کسی ہائبرڈ ماڈل پر بات نہیں ہوئی ہے اور جہاں تک مجھے پتہ ہے، ہر ملک کی خواہش ہے کہ چیمپئنز ٹرافی پاکستان میں ہی ہو۔ محسن نقوی نے کہا کہ پاکستان ہر بار بھارت کے ساتھ مثبت رویہ رکھتا ہے لیکن اب امید نہ رکھے۔ ہم آئی سی سی سے بھی چیمپئنز ٹرافی کا جلد باضاطہ شیڈول کے اجرا کی امید رکھتے ہیں۔ دسمبر سے قبل اسٹیڈیمز کا گرے اسٹرکچر مکمل ہو جائے گا اور اس کے بعد حتمی کام مکمل کریں گے۔ انہوں نے آسٹریلیا کیخلاف کامیابی پر پوری قوم کو مبارکباد پیش کرتے ہوئے کہا کہ پاکستان نے 2017 کے بعد آسٹریلیا کو شکست دی۔ اس جیت کا کریڈٹ پوری ٹیم کو دوں گا کیونکہ ہمیشہ کی طرح یہ ایک ٹیم ورک ہے۔ جو کچھ عرصے سے نہیں جیت رہے تھے، اب جیت کر دکھائیں گے۔ امید ہے ٹیم آنے والے دنوں میں اچھی خوشخبریاں دے گی۔ وائٹ بال ٹیم کے کوچ پر مشاورت چل رہی ہے، ٹیم جو فیصلہ کریگی وہ کرینگے۔ بھارت نے چیمپئنز ٹرافی کیلیے پاکستان آنے سے انکار کر دیا، بھارتی میڈیا,Sports
14,دوران میچ میدان چھوڑنے والے ویسٹ انڈین کھلاڑی کو سزا مل گئی,https://urdu.arynews.tv/west-indian-cricketer-ban-for-2-matches/,انگلینڈ کے خلاف ون ڈے انٹرنیشنل میں کپتان سے جھگڑے کے بعد میدان چھوڑنے والے ویسٹ انڈین بولر الزاری جوزف کو سزا مل گئی۔ کرکٹ ویسٹ انڈیز نے 27 سالہ فاسٹ بولرز کو آن فیلڈ ڈسپلن کی خلاف ورزی کرنے پر 2 میچز کے لیے معطل کر دیا ہے۔ کرکٹ ویسٹ انڈیز کے مطابق پروفیشنل ازم اور انٹیگریٹی کے اعلیٰ معیار کو برقرار رکھنے کے لیے فیصلہ کیا گیا۔ یہ واقعہ ڈسپلن اور پروفیشنل ازم کے اصولوں کے خلاف ہے۔ دوسری جانب فاسٹ بولر الزاری جوزف نے واقعے پر معافی مانگی ہے اور افسوس کا اظہار بھی کیا ہے۔ انہوں نے کہا کہ میں ذاتی طور پر کپتان شائے ہوپس، اپنے ساتھیوں اور منیجمنٹ سے معافی مانگتا ہوں۔ یاد رہے کہ الزاری گزشتہ روز بارباڈوس میں انگلینڈ کے خلاف ون ڈے میچ میں اس وقت فیلڈ چھوڑ کر میدان سے باہر چلے گئے تھے جب فیلڈ پلیسنگ کے معاملے پر ان کی کپتان شائی ہوپ سے تلخ کلامی ہوئی تھی۔ ویسٹ انڈین کوچ ڈیرن سیمی نے بھی فاسٹ بولر کے اس رویے کو نا قابل قبول قرار دیتے ہوئے ناراضی کا اظہار کیا تھا۔ ویڈیو: انٹرنیشنل میچ کے دوران کپتان سے جھگڑے کے بعد بولر میدان چھوڑ گیا,Sports
15,بھارت نے چیمپئنز ٹرافی کیلیے پاکستان آنے سے انکار کر دیا، بھارتی میڈیا,https://urdu.arynews.tv/india-refused-to-come-to-pakistan-for-the-champions-trophy/,بھارت نے آئندہ برس پاکستان میں ہونے والی آئی سی سی چیمپئنز ٹرافی کے لیے پاکستان آنے سے انکار کر دیا ہے۔ بھارتی میڈیا نے دعویٰ کہ بھارت نے آئندہ برس شیڈول آئی سی سی چیمپئنز ٹرافی کھیلنے کے لیے پاکستان آنے سے انکار کر دیا ہے اور اپنے اس فیصلے سے بی سی سی آئی نے پاکستان کرکٹ بورڈ کو بھی آگاہ کر دیا ہے۔ ٹائمز آف انڈیا کی رپورٹ کے مطابق بی سی سی آئی نے پاکستان میں سیکیورٹی خدشات کا اظہار کیا ہے اور وہ اپنے ٹیم کے میچز دبئی میں کھیلنا چاہتا ہے۔ خبر رساں ایجنسی پی ٹی آئی کی ایکرپورٹکے حوالے سے خبر میں یہ دعویٰ بھی کیا گیا ہے کہ پاکستان کرکٹ بورڈ (پی سی بی) نے ‘ایڈجسٹمنٹ’ کرنے پر اتفاق کیا ہے اور چیمپئنز ٹرافی 2025 سے ایک ہائبرڈ ماڈل کی منظوری دے دی ہے۔ دوسری جانب اس حوالے سے سینئر اسپورٹس رپورٹ شاہد ہاشمی کا کہنا ہے کہ یہ بھارتی کرکٹ بورڈ کا وطیرہ رہا ہے کہ وہ اپنے میڈیا کے ذریعے آئے روز متنازع خبریں شائع کراتا رہتا ہے تاکہ آئی سی سی اور پاکستان کو پریشر میں ڈال سکے۔ انہوں نے بتایا کہ آئی سی سی کا ایک وفد آئندہ ہفتے پاکستان میں چیمئنز ٹرافی کے انتظامات کا جائزہ لینے کے لیے آ رہا ہے جس میں وہ گراؤنڈز اور سیکیورٹی صورتحال کا جائزہ لے گا اور شیڈول بھی اناؤنس کیا جائے گا۔ انہوں نے کہا کہ پی سی بی چیئرمین محسن نقوی جو وزیر داخلہ ہیں وہ پہلے ہی پوری دنیا اور آئی سی سی کو سیکیورٹی کی یقین دہانی کرا چکے ہیں اور چیمپئنز ٹرافی پاکستان میں ہی کرانے کے اپنے موقف پر ڈٹے ہوئے ہیں۔ انہوں نے یہ بھی کہا کہ حال ہی میں انگلینڈ کی ٹیم نے تین ٹیسٹ میچز کے لیے پاکستان کا دورہ کیا اور وہ مطمئن اور خوش اپنے وطن واپس لوٹے وہ بلا خوف وخطر آف دی فیلڈ بھی اپنی سرگرمیاں جاری رکھے ہوئے تھے۔ بھارت اس سے قبل گزشتہ سال ایشیا کپ میں بھی رخنہ اندازی کر چکا ہے اور پاکستان کی میزبانی میں یہ ٹورنامنٹ بھارتی ہٹ دھرمی کے باعث پاکستان اور سری لنکا میں کھیلا گیا تھا۔ پاکستان کے حصے میں چار میچز جب کہ سری لنکا نے 11 میچز کی میزبانی کی تھی۔ واضح رہے کہ آئی سی سی چیمپئنز ٹرافی آئندہ برس فروری، مارچ میں پاکستان میں شیڈول ہے اور پاکستان اس ایونٹ کا میزبان ہونے کے ساتھ دفاعی چیمپئن بھی ہے۔ اس شوپیس ایونٹ میں شرکت کے لیے انگلینڈ، آسٹریلیا، جنوبی افریقہ، نیوزی لینڈ جیسی بڑی ٹیمیں بھی پاکستان آنے کی یقین دہانی کرا چکی ہیں۔,Sports
16,سعودی عرب: فیفا ورلڈ کپ کیلئے اسٹیڈیم کی تعمیر، ٹینڈرز طلب,https://urdu.arynews.tv/fifa-world-cup-2034-riyadh-issued-tender-stadiums/,سعودی عرب میں پبلک انویسٹمنٹ فنڈ سے قائم رئیل سٹیٹ کی ترقیاتی کمپنی ’روشن‘ کی جانب سے فیفا ورلڈ کپ 2034 کے لیے ریاض میں ’روشن اسٹیڈیم‘ کی تعمیر کے لیے ٹینڈرز طلب کر لیے گئے ہیں۔ سعودی خبر رساں ادارے کی رپورٹ کے مطابق اسٹیڈیم میں 46 ہزار سے زائد تماشائیوں کی گنجائش ہو گی، مجوزہ اسٹیڈیم 4 لاکھ 50 ہزار مربع میٹر پر محیط ہو گا۔ سعودی پبلک انویسٹمنٹ فنڈ سے روشن کمپنی کا قیام 2020 میں کیا گیا تھا۔ کمپنی نے مملکت کے وژن 2030 کے اہداف کے تحت مملکت کو سپورٹس کے حوالے سے عالمی سطح پر مقبول بنانے کے لیے نمایا کردار ادا کیا ہے۔ واضح رہے کہ سٹیڈیم سے ملحق دو رہائشی ہوٹلز، فاسٹ فوڈ اور ریستوران وغیرہ بھی تعمیر ہوں گے، مجوزہ اسٹیڈیم کی تعمیر انتہائی جدید خطوط پر کی جائے گی جس میں توانائی کے لیے سولر سسٹم کا استعمال کیا جائے گا۔ واضح رہے کہ فیفا ورلڈ کپ 2034 کے تحت 32 میچز کا انعقاد کیا جائے گا، جس کے لئے مملکت کے مختلف شہروں میں 11 اسٹیڈیم تعمیر کیے جائیں گے جن میں سے 8 اسٹیڈیم ریاض میں جبکہ دیگر جدہ، الخبر، ابھا اور نیوم میں تعمیر کئے جائیں گے۔ رپورٹس کے مطابق ٹریننگ کے لیے 15 شہروں میں 134 مقامات پر اضافی گراؤنڈز کی تعمیر کی جائے گی۔ امکان ظاہر کیا جارہا ہے کہ ورلڈ کپ کی میزبانی سے آسٹریلیا سے نکل جانے کے بعد سعودی عرب مضبوط امیدوار ہے۔ ورلڈ کپ کے لیے میزبانی کا حتمی اعلان 11 دسمبر کو ہوگا۔,Sports
17,دوسرا ون ڈے: پاکستانی بولرز اور بیٹرز کی شاندار پرفارمنس، آسٹریلیا کو 9 وکٹوں سے شکست,https://urdu.arynews.tv/pakistan-vs-australia-2nd-odi-pakistan-wins/,پاکستان نے ایڈیلیڈ میں کھیلے گئے ون ڈے میچ میں فتح حاصل کر کے تین میچوں کی سیریز ایک، ایک سے برابر کر دی، فیصلہ کن میچ اتوار کو کھیلا جائے گا۔ پاکستان اور آسٹریلیا کے درمیان تین ون ڈے میچوں پر مشتمل سیریز کے ایڈیلیڈ میں کھیلے گئے دوسرے میچ میں پاکستانی بولرز کے بعد بیٹرز نے بھی شاندار کارکردگی کا مظاہرہ کیا اور 164 رنز کا ہدف با آسانی ایک وکٹ کے نقصان پر 26.3 اوورز میں حاصل کر کے سیریز ایک ایک سے برابر کر دی۔ یہ پاکستان کی آسٹریلوی سر زمین پر ون ڈے میچ میں سات سال بعد فتح ہے۔ A post shared by Cric Overview (@cricoverview) A post shared by Pakistan Cricket (@therealpcb) پاکستانی اوپنرز صائم ایوب اور عبداللہ شفیق نے 164 رنز کے ہدف کے تعاقب میں شاندار بیٹنگ کا مظاہرہ کیا اور ٹیم کو سنچری پارٹنر شپ فراہم کرتے ہوئے 137 رنز کا آغاز فراہم کیا۔ اس دوران دونوں اوپنرز نے نصف سنچریاں مکمل کیں۔ A post shared by Pakistan Cricket (@therealpcb) صائم ایوب نے جارحانہ انداز اپناتے ہوئے 71 رنز پر 82 رنز کی اننگ کھیلی۔ ان کی اس شاندار اننگ میں 6 چھکے اور 5 چوکے شامل تھے۔ انہیں زمپا نے اس وقت آؤٹ کیا جب پاکستان جیت سے صرف 27 رنز کی دوری پر تھا۔ A post shared by Pakistan Cricket (@therealpcb) دوسرے اینڈ پر عبداللہ شفیق بھی آسٹریلوی بولرز کے سامنے ڈٹ کر کھڑے رہے اور 69 گیندوں پر 64 رنز کی نا قابل شکست اننگ کھیل کر میدان سے باہر آئے۔ بابر اعظم 15 رنز کے ساتھ ناٹ آؤٹ رہے۔ A post shared by Pakistan Cricket (@therealpcb) اس سے قبل آسٹریلیا کی پوری ٹیم پہلے بیٹنگ کرتے ہوئے صرف 35 اوورز تک ہی پاکستانی بولرز کے سامنے ٹک سکی اور 163 رنز پر ڈھیر ہوگئی۔ A post shared by Pakistan Cricket (@therealpcb) حارث رؤف نے آسٹریلیا کی بیٹنگ لائن میں تباہی مچائی اور میچ میں 5 وکٹیں حاصل کر کے اپنے کیریئر میں دوسری بار یہ کارنامہ انجام دیا، جب کہ کپتان محمد رضوان نے وکٹوں کے پیچھے 6 کیچز لے کر ایک میچ میں کیچز کا عالمی ریکارڈ برابر کیا، اگر وہ زمپا کا کیچ ڈراپ نہ کرتے تو کرکٹ کی تاریخ کا نیا ورلڈ ریکارڈ اپنے نام کر لیتے۔ A post shared by Pakistan Cricket (@therealpcb) کینگروز کی جانب سے سب سے زیادہ اسکور اسٹیو اسمتھ نے 35 رنز بنایا۔ ان کے علاوہ کوئی دوسرا بلے باز 20 کا ہندسہ بھی عبور نہ کر سکا۔ میتھیو شارٹ (19)، جوش انگلس اور ایڈم زمپا (18، 18)، میکسویل (16) رنز کی مختصر اننگز ہی کھیل سکے۔ پاکستان کی جانب سے سب سے کامیاب بولر حارث رؤف رہے جنہوں نے 8 اوورز میں 29 رنز دے کر 5 وکٹیں حاصل کیں۔ شاہین شاہ آفریدی نے 26 رنز کے عوض 3 وکٹوں کا  سودا کیا۔ نسیم شاہ اور حسنین کے ہاتھ ایک، ایک وکٹ آئی۔ حارث رؤف کو میچ کا بہترین کھلاڑی قرار دیا گیا۔ A post shared by Pakistan Cricket (@therealpcb) آج کے میچ کے لیے پاکستان ٹیم میں کوئی تبدیلی نہیں کی گئی تھی جب کہ آسٹریلیا نے ایک تبدیلی کرتے ہوئے شان ایبٹ کی جگہ جوش ہیزل ووڈ کو شامل کیا تھا۔ اس جیت کے ساتھ ہی تین ون ڈے انٹرنیشنل میچوں کی سیریز ایک، ایک سے برابر ہوگئی ہے۔ سیریز کا تیسرا اور فیصلہ کن میچ اتوار 10 نومبر کو پرتھ میں کھیلا جائے گا جو پاکستانی وقت کے مطابق صبح ساڑھے 8 بجے شروع ہوگا۔ واضح رہے کہ پاکستان نے آسٹریلیا کی سر زمین پر پہلی اور آخری بار ون ڈے سیریز 2002 میں وقار یونس کی قیادت میں جیتی تھی اور محمد رضوان کے پاس اگلا میچ جیت کر بطور کپتان اپنی پہلی ہی سیریز آسٹریلیا جیسی مضبوط ٹیم کے خلاف جیت کر تاریخ میں نام درج کرانے کا بہترین موقع ہوگا۔,Sports
18,محمد رضوان کرکٹ کی تاریخ کا ورلڈ ریکارڈ بناتے بناتے رہ گئے!,https://urdu.arynews.tv/muhammad-rizwan-6-catches-one-step-away-from-world-record/,پاکستانی کپتان محمد رضوان ایک قدم دور رہ کر کرکٹ کی تاریخ کا عالمی ریکارڈ بناتے بناتے رہ گئے تاہم وہ لیجنڈ وکٹ کیپرز کے ہم پلہ ہو گئے۔ ایڈیلیڈ میں کھیلے جا رہے دوسرے ون انٹرنیشنل میں پاکستانی بولرز نے آسٹریلیا جیسی مضبوط ٹیم کو صرف 163 رنز پر ڈھیر کر دیا۔ اس میں جہاں فاسٹ بولرز کی محنت کارفرما رہی وہیں وکٹوں کے عقب میں کپتان محمد رضوان کی چابک دستی نے بھرپور کردار ادا کیا۔ محمد رضوان نے اس ون ڈے انٹرنیشنل میں وکٹوں کے عقب میں چھ کیچز دبوچ کر کھلاڑیوں کو پویلین کا راستہ دکھایا۔ اس کارکردگی کے ساتھ ہی انہوں نے ایک ون ڈے میچ میں وکٹوں میں چھ شکار کرنے کا ریکارڈ برابر کر دیا۔ اس سے قبل 8 کرکٹرز ایک میچ میں 6 کیچز لینے کا کارنامہ انجام دے چکے ہیں۔ اگر محمد رضوان، ایڈم زمپا کا کیچ ڈراپ نہ کرتے تو سات شکار کے ساتھ وہ عالمی ریکارڈ بنا لیتے۔ انہوں نے کینگرو کپتان پیٹ کمنز سمیت اسٹیو اسمتھ، جوش انگلس، مارنس لبھوشن، ایرون ہارڈی اور مچل اسٹارک کا وکٹوں کے پیچھے شکار کیا۔ ان میں سے چار شکار حارث رؤف کی گیندوں پر جب کہ ایک ایک حسنین اور نسیم شاہ کی گیندوں پر کیا۔ محمد رضوان سے قبل ا یڈم گلکرسٹ، مارک باؤچر، ایلک اسٹیورٹ، میٹ پرائیر، جوز بٹلر، سرفراز احمد، کوئنٹن ڈی کاک اور میتھیو کراس بھی ایک میچ میں 6 کیچ کر چکے ہیں۔ دوسرا ون ڈے: شاہینوں کے سامنے کینگروز پسپا، 163 رنز پر پوری ٹیم ڈھیر,Sports
19,راولپنڈی اور ملتان کی پچز پر آئی سی سی کا اہم بیان آگیا,https://urdu.arynews.tv/pakvseng-test-series-pitches-deemed-satisfactory/,انٹرنیشنل کرکٹ کونسل (آئی سی سی) نے راولپنڈی اور ملتان کی پچز کو اطمینان بخش قرار دے دیا۔ کرکٹ ویب سائٹ کی رپورٹ کے مطابق آئی سی سی نے انگلینڈ کے خلاف ٹیسٹ میچ میں پاکستان کے تینوں ٹیسٹ میں استعمال ہونے والی پچز کو اطمینان بخش قرار دیا ہے۔ واضح رہے کہ پاکستان اور انگلینڈ کے مابین پہلا ٹیسٹ ملتان جبکہ دوسرا اور تیسرا ٹیسٹ راولپنڈی میں کھیلا گیا تھا۔ پہلے ٹیسٹ میں انگلینڈ نے پاکستان کو شکست دی تھی جبکہ قومی ٹیم نے دوسرے اور تیسرے ٹیسٹ میں مہمان ٹیم کو شکست دے کر سیریز 2-1 سے اپنے نام کی تھی۔ یہ پڑھیں: ملتان کی پچ بولرز کے لیے قبرستان ہے، سابق انگلش کرکٹرز کی تنقید اسپنرز ساجد خان اور نعمان علی نے شاندار بولنگ کرتے ہوئے قومی ٹیم کی کامیابی میں اہم کردار ادا کیا تھا۔ یاد رہے کہ سماجی رابطوں کی ویب سائٹ ایکس پر انگلینڈ کے سابق بیٹر کیون پیٹرسن نے ملتان کی وکٹ کو بولرز کے لیے قبرستان قرار دے ڈالا تھا جب کہ سابق کپتان نے کہا تھا کہ ملتان کی وکٹ سڑک کا منظر پیش کر رہی ہے۔ تاہم سابق انگلش کرکٹرز کی اس تنقید پر صارفین اور شائقین کرکٹ نے انہیں آڑے ہاتھوں لیا تھا اور کہا تھا کہ اگر بولرز کا قبرستان ہوتی انگلینڈ اولین اوورز میں ہی پاکستانی وکٹ نہ لے پاتا، اصل حقیقت ناتجربہ کار انگلش باولنگ اسکواڈ ہے، جس کو وہ ماننے سے انکاری ہیں۔,Sports
20,ویڈیو: انٹرنیشنل میچ کے دوران کپتان سے جھگڑے کے بعد بولر میدان چھوڑ گیا,https://urdu.arynews.tv/viral-video-wi-vs-england-bowler-leaves-field-after-quarrel-with-captain/,انگلینڈ اور ویسٹ انڈیز کے درمیان کرکٹ میچ کے دوران فیلڈنگ میں ردوبدل کے معاملے پر فاسٹ بولر کپتان سے ناراض ہوکر میدان چھوڑ گیا۔ یہ واقعہ انگلینڈ اور ویسٹ انڈیز کی ٹیموں کے درمیان تیسرے ون ڈے انٹرنیشنل کے دوران پیش آیا جب کیریبئن فاسٹ بولر الزاری جوزف فلیڈ پلیسنگ تبدیل کرنے پر کپتان شائی ہوپ سے تلخ کلامی کے بعد میدان چھوڑ گئے۔ میچ میں ویسٹ انڈیز نے ٹاس جیت کر پہلے فیلڈنگ کا فیصلہ کیا اور میتیھو فورڈ کے ساتھ الزاری نے بولنگ کا آغاز کیا۔ الزاری جوزف جب اوور کرانے آئے تو ان کی فیلڈرز پوزیشن پر اپنے کپتان شائی ہوپ سے طویل بحث ہوئی۔ کپتان نے بولر کا مشورہ رد کرتے ہوئے دو سلپ لگائیں۔ اس اوور میں جوزف وکٹ لینے میں کامیاب رہے لیکن وہ کپتان کی فیلڈ پلیسنگ پر خوش نہ تھے اور اوور کے اختتام پر کوچ ڈیرن سیمی کیساتھ باؤنڈری لائن پر گفتگو کرتے ہوئے دیکھا گیا۔ A post shared by FanCode (@fancode) تاہم الرازی کا غصہ ٹھنڈا نہ ہوا اور وہ اوور مکمل کرانے کے بعد فیلڈ چھوڑ کر میدان سے باہر چلے گئے اور ان کی جگہ انکی ہیڈن والش جونیئر نے فیلڈنگ کی۔ بعد ازاں غصہ ٹھنڈا ہونے کے بعد بولر دوبارہ میدان پر آئے اور انہوں نے 10 اوورز کے اسپیل میں 45 رنز دے کر دو وکٹیں حاصل کیں۔ ویسٹ انڈیز نے یہ میچ جیت کر تین ون ڈے میچوں کی سیریز میں دو ایک سے فتح اپنے نام کی۔ دریں اثنا میچ کے بعد ویسٹ انڈین کوچ ڈیرن سمی نے فاسٹ بولر کے رویے کو نا قابل قبول قرار دیتے ہوئے کہا کہ میدان میں ایسے رویے نا قابل قبول ہیں، ہمیں دوست بن کر اور سب کو ساتھ لے کر چلنا ہوگا۔,Sports
