,Article ID,Titles,Links,Contents,Gold Labels
10,11,سلمان خان تم گیت نگار کو بچاسکتے ہو تو بچالو، بشنوئی گینگ کی نئی دھمکی,https://jang.com.pk/news/1409151,بھارت بشنوئی گینگ سے بالی ووڈ بھائی جان سلمان خان کو دھمکی مل گئی۔ بھارتی میڈیا رپورٹ مطابق لارنس بشنوئی گینگ نے  نومبر کو جان سے مارنے دھمکی بعد  نومبر کو بھی سلمان خان نام پیغام دیا گیا۔ میڈیا رپورٹ مطابق ممبئی ٹریفک پولیس کو موصول ہونے والی کال میں گانے کا ذکر کیا گیا، جس میں سلمان خان لارنس بشنوئی کا نام لیا گیا ہے۔ بھارتی میڈیا مطابق دھمکی آمیز کال میں کہا گیا گانے رائٹرز کو ماہ اندر سخت نتائج بھگتنا پڑیں گے، اس حالت ایسی ہوجائے وہ گیت نہیں لکھ سکے گا۔ میڈیا رپورٹ مطابق پیغام میں مزید کہا گیا جو بھی گیت نگار حمایت گا، اسے بھی مزہ چکھایا جائے گا، سلمان خان کےلیے ممکن وہ اسے بچالے۔ ممبئی ورلی پولیس اسٹیشن میں دھمکی آمیز کال کا مقدمہ نامعلوم شخص خلاف درج کرلیا گیا تفتیش شروع کردی تاہم نئے خطرے تفصیل تاحال سامنے نہیں آسکی ہے۔ اس سے قبل گزشتہ روز باندرہ پولیس اسٹیشن کو موصول کال میں لاکھ کا مطالبہ کیا گیا کہا گیا بصورت دیگر شاہ رخ خان کو جان سے مار دیا جائے گا۔ دھمکی آمیز کال محمد فیضان خان فون سے گئی، جو  نومبر کو گھوم ہوگیا تھا، جسے نامعلوم شخص نے دھمکی آمیز کال کےلیے استعمال کیا۔ ,Entertainment
11,12,مشہور بھارتی اداکارہ نے ایکٹنگ چھوڑکر  کروڑ کی کمپنی بنالی,https://jang.com.pk/news/1409145,بھارتی ٹیلی ویژن مشہور اداکارہ نے اداکاری چھوڑ کر  کروڑ کاروباری سلطنت کھڑی کردی۔ بھارت میں شوبز انڈسٹری میں اداکاراوں کےلیے شہرت دولت دونوں ہیں، یہاں بہت سے کامیاب اداکار کروڑ پتی ہیں۔ ٹی وی انڈسٹری اپنے ابتدائی میں مالی کمزور لیکن وقت ساتھ ساتھ یہاں بھی دولت ریل پیل ہے۔ اپنے عروج میں اس صنعت سے وابستہ اداکارہ نے ایکٹنگ کیریئر کو خیر باد کہہ دیا، جیسے یقینی اُس وقت کچھ نے بے وقوفی سے تعبیر کیا ہوگا۔ لیکن اداکارہ کافی ہوشیار ثابت ہوئیں کیونکہ انہوں نے شوبز انڈسٹری چھوڑنے بعد اپنا کاروبار شروع کیا اُسے بین الاقوامی کمپنی میں بدل دیا۔ اداکارہ اس وقت  کروڑ کمپنی ہیں، کمپنی میک اپ کا سامان بناتی اس کا مقابلہ بھارتی مارکیٹ میں مقامی مضبوط کمپنیوں سے ہے۔  سالہ آشکا گورادیا نے  سال قبل ٹی وی شو اچانک  سال بعد سے اپنے اداکاری سفر شروعات لیکن انہیں شہرت ایکتا کپور کُسم سے ملی۔ انہوں نے اس بعد برس مشہور ٹی وی شوز میں پرفارمنس دی، ان نام پرفارمنس سے ٹی وی ناظر واقف ہے، وہ اپنے وقت میں سب سے زیادہ معاوضہ لینے والی اداکارہ ہیں۔ انہوں نے بعد ازاں سندور تیرے نام کا، ویرود، ناگن، کیونکہ ساس بھی کبھی بہو تھی، پیا کا گھر جیسے ٹی وی سیریل بھی کیے، وہ بگ باس خطروں کھلاڑی جیسے رئیلٹی شوز کا بھی حصہ رہ ہیں۔ ء میں انہوں نے ٹی وی انڈسٹری ممبئی دونوں کو چھوڑنے کا فیصلہ کیا، دراصل وہ سال قبل شروع اپنے کاسٹ میٹک برانڈ رینی کو ساری توجہ دینا چاہتی تھیں۔ ان برانڈ نے دیکھتے دیکھتے شہرت بلندیاں حاصل کرلیں، صرف  سال مدت میں  کروڑ کمپنی بن گئی۔ آشکا نے ء میں امریکی بزنس مین برینٹ گوہل سے شادی انہوں نے اکتوبر ء میں بیٹے کو جنم دیا۔ ,Entertainment
12,13,کاروباری مشوروں کے ساتھ والد مارکیٹنگ کے معاملے میں ذہن ترین ہیں، آریان خان,https://jang.com.pk/news/1409143,بالی ووڈ سپر اسٹار شاہ رخ خان بیٹے آریان خان نے اپنے والد کو مارکیٹنگ معاملے میں ذہین ترین قرار والد جانب سے دیے کاروباری مشوروں کا بھی انکشاف کیا۔  سالہ آریان محسوس والد ساتھ لگژری ایپرل ملبوسات کا بزنس شروع کرنے کا ان کا فیصلہ بہترین تھا۔ حالیہ انٹرویو میں آریان نے کہا والد موجودگی انھیں کاروباری سفر نت نئی فیش اختراع میں کافی مدد فراہم ہے۔ یاد آریان خان نے اپنے والد کنگ خان ساتھ  تازہ ترین کلیکشن ایل آفیشل عربیا کور کےلیے پوز دیا۔ انھوں نے اس موقع اپنی زندگی معاملات میں والد اثر نفوذ کا بھی ذکر کیا۔ آریان مطابق والد صرف فلمی پرستاروں سے گہرائی سے مربوط نہیں بلکہ وہ بہترین مارکیٹنگ کا ذہن بھی ہیں، مزید برآں وہ عالمی فیشن رجحان ساز بھی ہیں۔ انھوں نے کہا جب ہم کسی مسئلے میں الجھ جاتے وہ قدم پیچھے جانے کو تاکہ ہم زیادہ واضح صورتحال کا ادراک کرسکیں۔ یاد آریان نے  لگژری ملبوسات کا بزنس گزشتہ برس شروع کیا تھا۔ ,Entertainment
13,14,معروف فیشن ڈیزائنر محمود بھٹی میٹ دی پریس میں آبدیدہ ہوگئے,https://jang.com.pk/news/1409136,معروف فیشن ڈیزائنر محمود بھٹی لاہور پریس کلب میںمیٹ پریس دوران آبدیدہ ہوگئے۔ دوران گفتگو معروف فیشن ڈیزائنر نے پریس کلب ممبران علاج معالجے کےلیے  فیصد اخراجات ادا کرنے کا اعلان کیا۔ محمود بھٹی نے کہا اللّٰہ تعالی نے زیرو سے ہیرو بنایا ہے، اب سماج خدمات کا بیڑا اٹھایا ہے، اسپتال میں پارٹنرشپ ہے، اُس آمدنی کبھی بھی گھر نہیں کر گیا۔ معروف فیشن ڈیزائنر نے بھی کہا پاکستان میں اوپر سے فون کا کلچر ختم ہونا چاہیے، انصاف مبنی معاشرے ترقی ہیں۔ محمود بھٹی نے کہا پریس کلب نے بہت عزت دی، وہ میٹ پریس دوران آبدیدہ ہوگئے۔ اس دوران صدر پریس کلب ارشد انصاری نے معروف فیشن ڈیزائنر کو لائف ٹائم ممبر شپ دینے کا اعلان کیا کہا ستارہ امتیاز محمود بھٹی سماجی خدمات سنہری حروف میں لکھی جانی چاہئیں۔ ,Entertainment
14,15,سوشل میڈیا انفلوئنسرز نوجوان لڑکیوں کے دماغ خراب کر رہے ہیں زویا ناصر,https://jang.com.pk/news/1409020,پاکستانی معروف اداکارہ زویا ناصر کا کہنا سوشل میڈیا انفلوئنسرز نوجوان لڑکیوں دماغ خراب کر ہیں۔ حال میں اداکارہ نے میزبان عدنان فیصل پوڈ کاسٹ میں شرکت مختلف امور اپنے خیالات کا کھل کر اظہار کیا۔ میزبان سوال آج سوشل میڈیا انفلوئنسرز اپنی زندگی سے متعلق جھوٹ بول کر نوجوان لڑکیوں کو متاثر کر ہیں، کیا ایسا ہونا چاہیے؟ جواب میں انہوں نے کہا ایسا نہیں ہونا چاہیے ان وجہ سے نوجوان لڑکیوں دماغ خراب ڈپریشن بڑھ رہا ہے۔ پاکستان ڈرامہ انڈسٹری معروف اداکارہ سابق رکنِ قومی اسمبلی مرحوم ڈاکٹر عامر لیاقت سابقہ اہلیہ طوبیٰ انور نے خوبیاں گنوا دیں انہیں کیسے جیون ساتھی تلاش ہے، جسے جان کر سب حیران رہ گئے۔ اداکارہ نے کہا سوشل میڈیا انفلوئنسرز جھوٹی زندگی دیکھ دیکھ کر نوجوان ذہنی تناؤ کا شکار ہیں، جبکہ انہیں صرف ویوز لائیکس چاہیے ہیں۔ زویا ناصر نے مثال کہا سوشل میڈیا انفلوئنسرز ڈاکٹر ہیں، وہ دن قہوے ریسیپی بتاتی میں نے اس سے وزن کم کیا کچھ دنوں بعد دوبارہ قہوے ریسیپی شیئر اس سے وزن کم کیا جبکہ ہم وزن کم وقت بہت ساری چیزیں ساتھ نہیں کر سکتے، وقت میں چیز آزما سکتے ہیں، اس طرح وہ جو گائیڈ کر وہ غلط ہے، وہ صرف اپنا مواد فروخت کرنے کوشش کر ہیں۔ اداکارہ مطابق سوشل میڈیا انفلوئنسرز یا معروف شخصیات ان کا کام ہے، انہیں کوشش کرنی چاہیے اپنے کام کو حقیقت سے قریب رکھیں۔ زویا ناصر نے بھی کہا صارفین منحصر وہ کیا یا کیا نہیں لیکن مجھے لگتا متاثر شخصیات جب بھی مواد تیار کم از کم اسے سچ مبنی ہونا چاہیے تاکہ ان فالوورز زندگی ذہنی صحت کو متاثر نہ کرے۔ ,Entertainment
15,16,سلمان خان کو جان سے مارنے کی دھمکی دینے والا شخص گرفتار,https://jang.com.pk/news/1408798,بالی ووڈ اداکار سلمان خان کو جان سے مارنے دھمکی دینے الزام میں  سالہ راجستھانی شخص کو ریاست کرناٹک سے گرفتار کرلیا گیا ہے۔ بھارتی میڈیا مطابق ملزم کو مہاراشٹر پولیس حوالے کر دیا گیا ہے۔ ملزم بھیکھا رام عرف وکرم راجستھان جالور کا رہائشی ہے۔ انسداد دہشت گردی اسکواڈ اے ٹی ایس اطلاع حویری میں موجود پولیس نے ملزم کو گرفتار کیا۔ بتایا گیا ملزم تقریباً ڈیڑھ ماہ سے وہاں تعمیراتی مقامات کام کر رہا تھا۔ بدنامِ زمانہ بھارتی گینگسٹر لارینس بشنوئی نے دیرینہ دشمنی ختم کرنے لیے بالی ووڈ دبنگ اسٹار سلمان خان سے بھاری رقم کا مطالبہ کر دیا۔ پولیس مطابق ملزم نے علاقائی چینل دیکھتے ممبئی پولیس کو فون کر دھمکی خود کو گینگسٹر لارنس بشنوئی کا مداح بتایا، تاہم مزید تفتیش ممبئی پولیس گی۔ ملزم نے سلمان خان کو پیغام دیا اگر انہیں زندہ رہنا  کروڑ روپے دیں یا گینگ مندر میں معافی مانگیں ورنہ انہیں قتل کردیا جائے گا۔ خیال سلمان خان الحال بگ باس  فلم سکندر شوٹنگ میں مصروف انہیں پہلے بھی اس طرح دھمکیاں ملتی ہیں۔ علم میں اس سے قبل بھی اسی طرح سلمان خان کو دھمکی آمیز پیغام بھیجنے شخص کو گرفتار کیا گیا تھا۔ ,Entertainment
16,17,والدین نے سدھو موسےوالا کے چھوٹے بھائی کی تصویر جاری کردی,https://jang.com.pk/news/1408796,بھارت مشہور پنجابی گلوکار سدھو موسے والا والدین نے اپنے بیٹے شبھدیپ سنگھ تصویر جاری کردی۔ فوٹوز اینڈ ویڈیوز شیئرنگ ایپ انسٹاگرام شیئر اس تصویر میں ننھے شبھدیپ مسکراہٹ لیے والد بلکار سنگھ گود میں بیٹھے ہیں، جبکہ انکی والدہ چرن کور بھی برابر میں موجود ہیں۔ تصویر ساتھ کیپشن میں انہوں نے شکر ادا لکھا خدا نے انہیں بیٹے سے نوازا۔ مشہور پنجابی گلوکار سدھو موسے والا موت نے  میں ان مداحوں کو شدید صدمے میں مبتلا کر دیا تھا۔ دوسری پوسٹ میں انہوں نے ویڈیو بھی شیئر جس میں سدھو موسے والا، ان والدین بھائی تصویریں دکھائی گئیں۔ سوشل میڈیا صارفین نے اس پوسٹ کو سراہا محبت کا اظہار کیا۔ کچھ نے لکھا سدھو واپس آگیا، چھوٹا سدھو اپنے بڑے بھائی جیسا دکھتا ہے۔ خیال سدھو موسےوالا موت  ماہ بعد انکے والدین کو شبھدیپ سنگھ خوشخبری ملی تھی۔ ,Entertainment
17,18,منیشا کوئرالہ نے مادھوری ڈکشٹ کی ہم شکل کہلانے پر اپنا ردِ عمل دے دیا,https://jang.com.pk/news/1408785,منیشا کوئرالہ نے  میں فلم سوداگر سے اپنے فلمی کیریئر کا آغاز کیا تھا انہیں مادھوری ڈکشٹ ہم شکل کہا جانے لگا تھا۔ حال میں انٹرویو دوران منیشا نے بتایا اس وقت موازنہ انہیں پسند نہیں آیا تھا لیکن اب انہیں اس خوشی محسوس ہے۔ منیشا نے مادھوری کو خوبصورت، باصلاحیت بہترین شخصیت کا حامل قرار دیا۔ اداکارہ نے کہا وہ ابتدائی میں بغاوت پسند تھیں فلم انڈسٹری مشوروں عمل نہیں تھیں۔ بالی ووڈ سینئر اداکارہ منیشا کوئرالہ جنھیں بارہ برس قبل  میں اوورین کینسر بیضہ دانی کا سرطان تھا، جس خلاف انھوں نے کامیابی سے مزاحمت صحت یاب ہوئیں۔ انہوں نے مزید کہا  میں فلم لجا میں مادھوری ساتھ کام وقت انکے بارے میں رائے بدل گئی۔ اس دوران اندازہ مادھوری شاندار عاجز انسان ہیں۔ منیشا نے اس فلم گانے بڑی مشکل میں مادھوری ساتھ ڈانس کیا تھا، اس بارے میں اداکارہ کا کہنا تھا اس گیت میں نے خصوصی محنت تھی۔ دلچسپ بات منیشا علم میں بعد میں بھی آیا نے انہیں انکی ڈیبیو فلم سوداگر مادھوری نے فلم ساز سے موقع دینے سفارش تھی۔ انہوں نے بتایا مادھوری نے میری تصویر ہدایتکار سبھاش گھئی سے میرا تعارف کروایا، میرے لیے اعزاز بات تھی۔ ,Entertainment
18,19,شاہ رخ کو دھمکی آمیز کال سے کوئی تعلق نہیں، ایڈووکیٹ فیضان,https://jang.com.pk/news/1408774,بھارتی شہری ایڈووکیٹ فیضان خان نے دعویٰ کیا شاہ رخ خان کو دھمکی آمیز فون کال سے اس کا تعلق نہیں ہے۔ بالی ووڈ سپر اسٹار شاہ رخ خان کو چند روز قبل موت دھمکی  لاکھ روپے مطالبے مبنی فون کال باندرہ پولیس اسٹیشن میں موصول تھی۔ بھارتی میڈیا مطابق فون نمبر ایڈووکیٹ فیضان خان کا تھا جس نے دعویٰ کیا اسے اس معاملے میں پھنسایا جارہا کیونکہ اس نے شاہ رخ خان خلاف  فلم انجام میں ہرن شکار خلاف ڈائیلاگ کیس دائر کیا تھا۔ گزشتہ دنوں سے سلمان خان کو دھمکی دینے کا سلسلہ جاری تھا لیکن اب شاہ رخ خان کو بھی دھمکی گئی۔ بھارتی ریاست چھتیس گڑھ صدر مقام رائے پور سے تعلق رکھنے فیضان خان کا کہنا انکا فون نومبر کو چوری تھا جس انھوں نے چوری ہونے پہلے شکایت درج کرادی تھی۔ اس نے الزام عائد کیا موت دھمکی کسی نے جو اس فون کا غلط استعمال کر رہا ہے۔ تفتیش دوران اس نے اپنی بے گناہی اصرار کیا کہا اس دھمکی آمیز کال سے اس کا تعلق نہیں، اس پھنسانے کوشش کر رہا ہے۔ فیضان خان کا مزید کہنا تھا اس نے ماضی میں شاہ رخ خان خلاف شکایت درج کرائی الزام کیا تھا اداکار مذہبی گروپوں مابین دشمنی کو فروغ ہیں۔ باندرہ پولیس اسٹیشن میں درج شکایت میں  فلم انجام سین کا حوالہ دیا گیا ہے، جس میں شاہ رخ خان اپنے نوکر کو اپنی گاڑی میں مردہ ہرن بارے میں مطلع نظر آتے ہیں۔ فیضان خان نے مزید الزام لگایا شاہ رخ خان مشکوک عناصر سے رابطے سکتے ہیں، اس نے اس دعوے تصدیق کےلیے ثبوت پیش نہیں کیا۔ پولیس اس معاملے تفتیش کر ہے، پولیس ذرائع کا کہنا دھمکی آمیز کال دوران فون کرنے نے خود کو صرف ہندوستانی کہہ کر متعارف کرایا۔ یاد واقعہ بالی ووڈ بڑے اداکار سلمان خان کو لارنس بشنوئی گینگ جانب سے اسی قسم دھمکیوں فوری بعد پیش آیا ہے۔ ,Entertainment
19,20,ہنی سنگھ نے سرائیکی گانا پیش کر کے دل جیت لیے,https://jang.com.pk/news/1408745,بھارتی معروف گلوکار ریپر یو یو ہنی سنگھ نے تقریب دوران پاکستانی گانا گانے بعد گانے حقیقی گلوکار کو کریڈٹ کر سوشل میڈیا صارفین دل جیت لیے۔ پاکستانی گانے بالی ووڈ میں خاصی مقبولیت ہیں، تاہم ایسا شاذ نادر ہوتا بھارت میں پاکستانی گانوں پزیرائی جائے یا انہیں کریڈٹ دیا جائے۔ حال میں دیوالی موقع گلوکار یو یو ہنی سنگھ ویڈیو منظر عام آئی جو وائرل ہے، جس میں انہیں مشہور پاکستانی سرائیکی گانا بسم اللہ کراں پرفارم جا سکتا ہے۔ بھارتی معروف پنجابی ریپر، گلوکار موسیقار یو یو ہنی سنگھ نے کوک اسٹوڈیو پاکستان مشہور گلوکار وہاب بگٹی سندھی لوک گلوکارہ صاحبان ساتھ البم ریلیز کر دی۔ پرفارمنس خاص بات ہنی سنگھ نے گانے اختتام اصل گلوکار ندیم عباس لونیوالا کو کریڈٹ دیا، جس نے سوشل میڈیا صارفین دل جیت لیے۔ سوشل میڈیا صارفین بھارتی گلوکار اس اقدام کو خوب سراہ ان تعریف کر ہیں۔ ,Entertainment
20,21,ریچا چڈھا اور علی فضل نے  ماہ بعد بیٹی کا نام رکھ دیا,https://jang.com.pk/news/1408738,بالی ووڈ اداکارہ ریچا چڈھا ان شوہر علی فضل نے نومولود بیٹی پیدائش تقریباً  ماہ بعد اس کا نام بتا دیا۔ فوٹو اینڈ ویڈیو شیئرنگ پلیٹ فارم انسٹاگرام اداکارہ نے اپنی بیٹی شوہر اداکار علی فضل ساتھ چند خوبصورت تصاویر شیئر ہیں۔ انہوں نے اپنی ننھی پری نام سے پردہ اُٹھاتے بتایا انہوں نے اس کا نام زونیرا ادا فضل رکھا ہے۔ بھارتی میڈیا مطابق نام اردو زبان میں جس معنی جنت پھول جبکہ ادا لفظ جرمن یونانی زبان سے ماخوذ جس معنی محنتی ہیں۔ واضح بھارتی میڈیا مطابق ریچا چڈھا علی فضل سال ء میں شادی تھی۔ ان گھر  جولائی ء کو بیٹی پیدائش ہوئی۔ ,Entertainment
21,22,شاہ رخ خان کو دھمکی کی کال پولیس کو موصول,https://jang.com.pk/news/1408736,بالی ووڈ اداکار شاہ رخ خان کو بھی دھمکی گئی۔ گزشتہ دنوں سے سلمان خان کو دھمکی دینے کا سلسلہ جاری تھا لیکن اب شاہ رخ خان کو بھی دھمکی ہے۔ بھارتی میڈیا مطابق شاہ رخ خان لیے ریاست چھتیس گڑھ سے ممبئی باندرہ پولیس اسٹیشن میں دھمکی آمیز کال موصول ہے۔ بالی ووڈ دبنگ اداکار سلمان خان کو بار پھ جان لیوا دھمکی مل گئی، اس بار ان سے  کروڑ بھارتی روپے کا مطالبہ کیا گیا ہے۔ میڈیا رپورٹس مطابق اس حوالے سے پولیس نے مقدمہ درج کر لیا ہے۔ پولیس مطابق فیضان نامی نوجوان نے مبینہ  لاکھ روپے تاوان کا مطالبہ کیا ہے۔ بھارتی میڈیا مطابق پولیس ریاست چھتیس گڑھ دارالحکومت رائے پور پہنچ جہاں سے کال ملائی تھی۔ واضح شاہ رخ خان کو گزشتہ ماہ بھی جان سے مارنے دھمکی جا ہے۔ ,Entertainment
22,23,طوبیٰ انور کو کیسے جیون ساتھی کی تلاش؟,https://jang.com.pk/news/1408701,پاکستان ڈرامہ انڈسٹری معروف اداکارہ سابق رکنِ قومی اسمبلی مرحوم ڈاکٹر عامر لیاقت سابقہ اہلیہ طوبیٰ انور نے خوبیاں گنوا دیں انہیں کیسے جیون ساتھی تلاش ہے، جسے جان کر سب حیران رہ گئے۔ حال میں اداکارہ نے نجی ٹی وی چینل پروگرام میں شرکت کی، جہاں انہوں نے مختلف امور بات بتایا شوبز میں کام کرنے ساتھ ساتھ اپنے تعلیمی بھی توجہ ہوں۔ اداکارہ نے کہا شوٹنگز وجہ سے زیادہ یونیورسٹی جانے کا وقت نہیں ملتا، تاہم اس باوجود وقت نکال کر وہاں جاتی پڑھائی میں مزہ آ رہا ہے۔ پاکستان شوبز انڈسٹری سے وابستہ سُپر اسٹار معروف اداکارہ ماہرہ خان کو برطانوی پارلیمنٹ میں اچیومنٹ ایوارڈ سے نوازا گیا۔ انہوں نے سوال مثالی شخص میں کونسی خوبیاں دیکھتی ہیں؟ کا جواب کہا میری زندگی میں ایسا شخص نہیں لیکن اگر کسی آئیڈیل شخص بارے میں سوچیں اسے اچھا انسان، دانشور عاجز مزاج ہونا بہت ہے۔ اس ساتھ انہوں نے ظاہری خوبی بتا کر سب کو حیران کر دیا۔ طوبیٰ انور نے بتایا اس شخص کا قد  فٹ  انج ہونا چاہیے۔ ,Entertainment
